congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
106,Senate,14101,11,0,DE,100,0,1,"BIDEN, Joseph Robinette, Jr.",B000444,1942,,-0.314,-0.042,-131.28678,0.778,522,50,,-0.244,-0.116
106,Senate,15037,43,0,FL,200,0,1,"MACK, Connie, III",M000019,1940,,0.466,-0.321,-91.73194,0.837,514,32,,0.41,-0.377
106,Senate,15503,43,0,FL,100,0,1,"GRAHAM, Daniel Robert (Bob)",G000352,1936,,-0.231,-0.012,-192.59128,0.698,536,73,,-0.254,-0.461
106,Senate,49301,44,0,GA,200,1,1,"COVERDELL, Paul",C000813,1939,2000.0,0.407,-0.003,-51.29211,0.896,465,19,,0.441,0.118
106,Senate,49701,44,0,GA,100,0,1,"CLELAND, Joseph Maxwell (Max)",C001034,1942,,-0.22,0.302,-127.48029,0.79,540,57,,-0.247,0.147
106,Senate,49904,44,0,GA,100,2,2,"MILLER, Zell Bryan",M001141,1932,,0.146,0.105,-11.02789,0.802,50,4,,0.028,0.347
106,Senate,4812,82,0,HI,100,0,1,"INOUYE, Daniel Ken",I000025,1924,2012.0,-0.319,0.062,-92.86073,0.825,482,39,,-0.307,0.348
106,Senate,14400,82,0,HI,100,0,1,"AKAKA, Daniel Kahikina",A000069,1924,,-0.419,0.273,-62.21096,0.886,514,20,,-0.398,0.064
106,Senate,14809,63,0,ID,200,0,1,"CRAIG, Larry Edwin",C000858,1945,,0.494,-0.014,-64.38454,0.887,539,25,,0.497,0.127
106,Senate,29345,63,0,ID,200,0,1,"CRAPO, Michael Dean",C000880,1951,,0.511,0.295,-67.90206,0.87802,522,19,,0.458,0.05
106,Senate,15021,21,0,IL,100,0,1,"DURBIN, Richard Joseph",D000563,1944,,-0.351,-0.319,-77.62334,0.86494,535,30,,-0.391,-0.255
106,Senate,49900,21,0,IL,200,0,1,"FITZGERALD, Peter G.",F000442,1960,,0.28,-0.825,-170.27879,0.719,517,76,,0.285,-0.876
106,Senate,14506,22,0,IN,200,0,1,"LUGAR, Richard Green",L000504,1932,,0.304,-0.466,-125.12452,0.791,533,51,,0.242,-0.438
106,Senate,49901,22,0,IN,100,0,1,"BAYH, Evan",B001233,1955,,-0.158,-0.142,-140.22343,0.771,540,53,,-0.235,0.006
106,Senate,14226,31,0,IA,200,0,1,"GRASSLEY, Charles Ernest",G000386,1933,,0.346,-0.065,-113.34029,0.81067,540,46,,0.335,0.052
106,Senate,14230,31,0,IA,100,0,1,"HARKIN, Thomas Richard (Tom)",H000206,1939,,-0.351,-0.546,-81.89746,0.858,535,35,,-0.459,-0.289
106,Senate,14852,32,0,KS,200,0,1,"ROBERTS, Charles Patrick (Pat)",R000307,1936,,0.413,-0.091,-77.92447,0.86516,538,29,,0.376,0.006
106,Senate,29523,32,0,KS,200,0,1,"BROWNBACK, Sam Dale",B000953,1956,,0.439,-0.306,-86.14884,0.851,535,30,,0.449,-0.365
106,Senate,14921,51,0,KY,200,0,1,"McCONNELL, Addison Mitchell (Mitch)",M000355,1942,,0.402,0.001,-73.2973,0.87263,538,26,,0.399,0.119
106,Senate,15406,51,0,KY,200,0,1,"BUNNING, James Paul David",B001066,1931,,0.521,-0.049,-92.66918,0.838,524,43,,0.609,0.357
106,Senate,13056,45,0,LA,100,0,1,"BREAUX, John Berlinger",B000780,1944,,-0.123,0.702,-133.5418,0.778,531,53,,-0.149,0.855
106,Senate,49702,45,0,LA,100,0,1,"LANDRIEU, Mary L.",L000550,1955,,-0.203,0.444,-127.80681,0.786,530,59,,-0.209,0.441
106,Senate,14661,2,0,ME,200,0,1,"SNOWE, Olympia Jean",S000663,1947,,0.091,-0.548,-213.93123,0.673,540,100,,0.099,-0.707
106,Senate,49703,2,0,ME,200,0,1,"COLLINS, Susan Margaret",C001035,1952,,0.112,-0.542,-204.16972,0.68517,540,93,,0.135,-0.741
106,Senate,13039,52,0,MD,100,0,1,"SARBANES, Paul Spyros",S000064,1933,,-0.435,-0.221,-77.67003,0.866,540,39,,-0.418,-0.136
106,Senate,14440,52,0,MD,100,0,1,"MIKULSKI, Barbara Ann",M000702,1936,,-0.37,-0.128,-89.04768,0.846,533,42,,-0.43,0.0
106,Senate,10808,3,0,MA,100,0,1,"KENNEDY, Edward Moore (Ted)",K000105,1932,2009.0,-0.443,-0.49,-61.90109,0.883,499,26,,-0.398,-0.275
106,Senate,14920,3,0,MA,100,0,1,"KERRY, John Forbes",K000148,1943,,-0.352,-0.382,-73.07853,0.87,526,24,,-0.312,-0.255
106,Senate,14709,23,0,MI,100,0,1,"LEVIN, Carl",L000261,1934,,-0.395,-0.116,-64.83565,0.886,538,23,,-0.402,0.055
106,Senate,49500,23,0,MI,200,0,1,"ABRAHAM, Spencer",A000355,1952,,0.311,-0.266,-134.46229,0.78,540,62,,0.23,-0.188
106,Senate,29367,33,0,MN,200,0,1,"GRAMS, Rod",G000367,1948,2013.0,0.506,-0.195,-98.4841,0.828,521,39,,0.466,-0.239
106,Senate,49101,33,0,MN,100,0,1,"WELLSTONE, Paul David",W000288,1944,2002.0,-0.583,-0.672,-113.02135,0.81,535,47,,-0.654,-0.582
106,Senate,14009,46,0,MS,200,0,1,"COCHRAN, William Thad",C000567,1937,,0.287,0.051,-76.41844,0.86666,534,29,,0.359,0.151
106,Senate,14031,46,0,MS,200,0,1,"LOTT, Chester Trent",L000447,1941,,0.39,0.194,-75.09596,0.87,538,28,,0.424,0.067
106,Senate,15501,34,0,MO,200,0,1,"BOND, Christopher Samuel (Kit)",B000611,1939,,0.31,-0.169,-88.94701,0.846,530,34,,0.346,-0.107
106,Senate,49501,34,0,MO,200,0,1,"ASHCROFT, John David",A000356,1942,,0.536,-0.181,-108.52628,0.815,531,47,,0.411,-0.204
106,Senate,14203,64,0,MT,100,0,1,"BAUCUS, Max Sieben",B000243,1941,,-0.212,0.017,-136.3576,0.776,538,61,,-0.225,0.003
106,Senate,15701,64,0,MT,200,0,1,"BURNS, Conrad",B001126,1935,2016.0,0.361,0.222,-105.43332,0.819,527,45,,0.371,0.187
106,Senate,15702,35,0,NE,100,0,1,"KERREY, J. Robert",K000146,1943,,-0.223,-0.055,-142.81705,0.765,534,63,,-0.198,-0.056
106,Senate,49704,35,0,NE,200,0,1,"HAGEL, Charles Timothy (Chuck)",H001028,1946,,0.344,-0.498,-120.16994,0.799,535,51,,0.366,-0.396
106,Senate,15054,65,0,NV,100,0,1,"REID, Harry",R000146,1939,,-0.276,0.258,-114.6792,0.808,539,48,,-0.359,0.521
106,Senate,15700,65,0,NV,100,0,1,"BRYAN, Richard H",B000993,1937,,-0.241,0.176,-100.72205,0.829,537,46,,-0.282,0.063
106,Senate,14826,4,0,NH,200,0,1,"GREGG, Judd Alan",G000445,1947,,0.429,-0.737,-111.418,0.806,517,55,,0.422,-0.672
106,Senate,15116,4,0,NH,200,0,1,"SMITH, Robert C.",S000606,1941,,0.623,-0.468,-147.60128,0.761,540,70,,0.87,0.084
106,Senate,14914,12,0,NJ,100,0,1,"LAUTENBERG, Frank Raleigh",L000123,1924,2013.0,-0.382,-0.579,-78.81456,0.861,526,30,,-0.435,-0.449
106,Senate,15071,12,0,NJ,100,0,1,"TORRICELLI, Robert Guy",T000317,1951,,-0.262,-0.118,-171.07528,0.721,522,75,,-0.214,-0.261
106,Senate,14103,66,0,NM,200,0,1,"DOMENICI, Pete Vichi",D000407,1932,,0.257,-0.247,-68.51469,0.877,523,18,,0.292,-0.022
106,Senate,14912,66,0,NM,100,0,1,"BINGAMAN, Jesse Francis, Jr. (Jeff)",B000468,1943,,-0.266,0.045,-119.86892,0.8,536,56,,-0.22,0.104
106,Senate,14508,13,0,NY,100,0,1,"MOYNIHAN, Daniel Patrick",M001054,1927,2003.0,-0.301,-0.414,-123.8859,0.775,487,51,,-0.255,-0.299
106,Senate,14858,13,0,NY,100,0,1,"SCHUMER, Charles Ellis (Chuck)",S000148,1950,,-0.358,-0.4,-78.31827,0.86406,536,27,,-0.318,-0.345
106,Senate,14105,47,0,NC,200,0,1,"HELMS, Jesse",H000463,1921,2008.0,0.631,0.776,-84.90603,0.848,516,45,,0.701,0.713
106,Senate,49902,47,0,NC,100,0,1,"EDWARDS, John",E000286,1953,,-0.291,0.127,-110.12086,0.815,537,49,,-0.297,0.204
106,Senate,14812,36,0,ND,100,0,1,"DORGAN, Byron Leslie",D000432,1942,,-0.267,0.09,-131.10683,0.783,536,67,,-0.329,0.47
106,Senate,15502,36,0,ND,100,0,1,"CONRAD, Kent",C000705,1948,,-0.296,0.582,-134.15214,0.779,538,59,,-0.279,0.577
106,Senate,15020,24,0,OH,200,0,1,"DeWINE, Michael",D000294,1947,,0.289,-0.418,-148.82381,0.759,539,79,,0.237,-0.381
106,Senate,49903,24,0,OH,200,0,1,"VOINOVICH, George Victor",V000126,1936,2016.0,0.239,-0.803,-235.25587,0.64,528,103,,0.294,-0.956
106,Senate,14908,53,0,OK,200,0,1,"NICKLES, Donald Lee",N000102,1948,,0.52,0.111,-108.71393,0.817,538,43,,0.552,-0.481
106,Senate,15424,53,0,OK,200,0,1,"INHOFE, James Mountain",I000024,1934,,0.556,0.045,-83.98025,0.8506,519,44,,0.685,0.306
106,Senate,14871,72,0,OR,100,0,1,"WYDEN, Ronald Lee",W000779,1949,,-0.328,-0.462,-91.23894,0.84428,539,38,,-0.296,-0.366
106,Senate,49705,72,0,OR,200,0,1,"SMITH, Gordon Harold",S001142,1952,,0.192,-0.21,-119.29595,0.799,533,47,,0.224,-0.347
106,Senate,14910,14,0,PA,200,0,1,"SPECTER, Arlen",S000709,1930,2012.0,0.068,-0.627,-270.98763,0.6,531,138,,0.061,-0.566
106,Senate,29141,14,0,PA,200,0,1,"SANTORUM, Richard John (Rick)",S000059,1958,,0.338,-0.234,-103.62927,0.824,534,52,,0.319,-0.273
106,Senate,14500,5,0,RI,200,1,1,"CHAFEE, John Hubbard",C000269,1922,1999.0,0.084,-0.996,-82.33841,0.727,258,38,,0.075,-0.861
106,Senate,29142,5,0,RI,100,0,1,"REED, John F. (Jack)",R000122,1949,,-0.37,-0.189,-80.21618,0.86148,538,36,,-0.444,-0.245
106,Senate,49905,5,0,RI,200,2,2,"CHAFEE, Lincoln Davenport",C001040,1953,,0.003,-1.0,-77.20252,0.734,250,29,,-0.048,-0.932
106,Senate,9369,48,0,SC,200,0,1,"THURMOND, James Strom",T000254,1902,2003.0,0.391,0.227,-93.36008,0.841,539,41,,0.394,0.189
106,Senate,11204,48,0,SC,100,0,1,"HOLLINGS, Ernest Frederick",H000725,1922,,-0.293,0.925,-144.45009,0.761,529,76,,-0.375,0.927
106,Senate,14617,37,0,SD,100,0,1,"DASCHLE, Thomas Andrew",D000064,1947,,-0.303,0.114,-78.43269,0.862,528,36,,-0.336,0.297
106,Senate,15425,37,0,SD,100,0,1,"JOHNSON, Timothy Peter (Tim)",J000177,1946,,-0.25,0.143,-119.73498,0.8,537,47,,-0.273,0.214
106,Senate,49502,54,0,TN,200,0,1,"FRIST, William H.",F000439,1952,,0.366,-0.222,-72.6181,0.873,533,26,,0.35,-0.171
106,Senate,49503,54,0,TN,200,0,1,"THOMPSON, Fred Dalton",T000457,1942,2015.0,0.403,-0.678,-126.8552,0.79,539,61,,0.412,-0.586
106,Senate,14628,49,0,TX,200,0,1,"GRAMM, William Philip (Phil)",G000365,1942,,0.551,-0.108,-85.17504,0.854,538,34,,0.614,-0.203
106,Senate,49306,49,0,TX,200,0,1,"HUTCHISON, Kathryn Ann Bailey (Kay)",H001016,1943,,0.356,0.012,-116.55328,0.803,532,45,,0.338,0.032
106,Senate,14503,67,0,UT,200,0,1,"HATCH, Orrin Grant",H000338,1934,,0.382,-0.004,-82.20915,0.85582,528,38,,0.295,0.091
106,Senate,49307,67,0,UT,200,0,1,"BENNETT, Robert",B000382,1933,2016.0,0.331,-0.11,-75.41218,0.868,534,28,,0.299,0.015
106,Senate,14240,6,0,VT,200,0,1,"JEFFORDS, James Merrill",J000072,1934,2014.0,0.014,-0.687,-194.07709,0.691,526,96,,0.057,-0.848
106,Senate,14307,6,0,VT,100,0,1,"LEAHY, Patrick Joseph",L000174,1940,,-0.361,-0.129,-116.12306,0.80157,525,53,,-0.348,-0.19
106,Senate,14712,40,0,VA,200,0,1,"WARNER, John William",W000154,1927,,0.262,-0.131,-118.93051,0.801,535,50,,0.247,-0.22
106,Senate,15705,40,0,VA,100,0,1,"ROBB, Charles Spittal",R000295,1939,,-0.2,-0.04,-131.0837,0.784,540,57,,-0.25,-0.103
106,Senate,14904,73,0,WA,200,0,1,"GORTON, Thomas Slade, III (Slade)",G000333,1928,,0.271,-0.652,-99.13303,0.826,517,39,,0.293,-0.406
106,Senate,49308,73,0,WA,100,0,1,"MURRAY, Patty",M001111,1950,,-0.351,-0.293,-85.11782,0.84847,518,33,,-0.332,-0.16
106,Senate,1366,56,0,WV,100,0,1,"BYRD, Robert Carlyle",B001210,1917,2010.0,-0.309,0.729,-229.41335,0.652,537,113,,-0.236,0.972
106,Senate,14922,56,0,WV,100,0,1,"ROCKEFELLER, John Davison IV (Jay)",R000361,1937,,-0.326,0.177,-79.3274,0.861,528,28,,-0.347,0.159
106,Senate,15703,25,0,WI,100,0,1,"KOHL, Herbert H.",K000305,1935,,-0.256,-0.406,-148.38747,0.755,529,77,,-0.281,-0.369
106,Senate,49309,25,0,WI,100,0,1,"FEINGOLD, Russell Dana",F000061,1953,,-0.308,-0.951,-200.70277,0.69,540,100,,-0.405,-0.914
106,Senate,15633,68,0,WY,200,0,1,"THOMAS, Craig Lyle",T000162,1933,2007.0,0.446,-0.128,-90.17578,0.843,528,35,,0.483,-0.14
106,Senate,49706,68,0,WY,200,0,1,"ENZI, Michael B.",E000285,1944,,0.545,0.196,-87.57709,0.85003,539,38,,0.558,-0.026
