congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
104,Senate,14107,45,0,LA,100,0,0,"JOHNSTON, John Bennett, Jr.",J000189,1932,,-0.192,0.765,-276.8926,0.701,781,136,,-0.214,0.977
104,Senate,14010,2,0,ME,200,0,0,"COHEN, William Sebastian",C000598,1940,,0.1,-0.615,-297.22213,0.686,790,151,,0.04,-0.665
104,Senate,14661,2,0,ME,200,0,0,"SNOWE, Olympia Jean",S000663,1947,,0.091,-0.548,-262.2556,0.722,806,127,,0.069,-0.714
104,Senate,13039,52,0,MD,100,0,0,"SARBANES, Paul Spyros",S000064,1933,,-0.435,-0.221,-142.47182,0.837,801,68,,-0.414,-0.18
104,Senate,14440,52,0,MD,100,0,0,"MIKULSKI, Barbara Ann",M000702,1936,,-0.37,-0.128,-191.98847,0.78,774,92,,-0.327,0.033
104,Senate,10808,3,0,MA,100,0,0,"KENNEDY, Edward Moore (Ted)",K000105,1932,2009.0,-0.443,-0.49,-131.0169,0.846,784,51,,-0.431,-0.441
104,Senate,14920,3,0,MA,100,0,0,"KERRY, John Forbes",K000148,1943,,-0.352,-0.382,-173.83227,0.804,799,77,,-0.344,-0.384
104,Senate,14709,23,0,MI,100,0,0,"LEVIN, Carl",L000261,1934,,-0.395,-0.116,-151.58145,0.828,804,62,,-0.41,-0.184
104,Senate,49500,23,0,MI,200,0,0,"ABRAHAM, Spencer",A000355,1952,,0.311,-0.266,-158.77682,0.821,806,65,,0.33,-0.302
104,Senate,29367,33,0,MN,200,0,0,"GRAMS, Rod",G000367,1948,2013.0,0.506,-0.195,-101.18306,0.88,794,48,,0.522,-0.312
104,Senate,49101,33,0,MN,100,0,0,"WELLSTONE, Paul David",W000288,1944,2002.0,-0.583,-0.672,-162.64552,0.817,804,70,,-0.474,-0.66
104,Senate,14009,46,0,MS,200,0,0,"COCHRAN, William Thad",C000567,1937,,0.287,0.051,-124.87988,0.85327,787,53,,0.325,0.248
104,Senate,14031,46,0,MS,200,0,0,"LOTT, Chester Trent",L000447,1941,,0.39,0.194,-85.88638,0.899,804,28,,0.471,0.311
104,Senate,15501,34,0,MO,200,0,0,"BOND, Christopher Samuel (Kit)",B000611,1939,,0.31,-0.169,-148.30241,0.825,772,59,,0.291,-0.124
104,Senate,49501,34,0,MO,200,0,0,"ASHCROFT, John David",A000356,1942,,0.536,-0.181,-101.66077,0.88,794,43,,0.538,-0.274
104,Senate,14203,64,0,MT,100,0,0,"BAUCUS, Max Sieben",B000243,1941,,-0.212,0.017,-396.90448,0.609,800,201,,-0.164,0.011
104,Senate,15701,64,0,MT,200,0,0,"BURNS, Conrad",B001126,1935,2016.0,0.361,0.222,-115.15532,0.867,806,51,,0.351,0.21
104,Senate,14704,35,0,NE,100,0,0,"EXON, J. James",E000284,1921,2005.0,-0.214,0.868,-304.31121,0.679,785,153,,-0.199,0.444
104,Senate,15702,35,0,NE,100,0,0,"KERREY, J. Robert",K000146,1943,,-0.223,-0.055,-323.33571,0.663,786,152,,-0.229,-0.068
104,Senate,15054,65,0,NV,100,0,0,"REID, Harry",R000146,1939,,-0.276,0.258,-328.02254,0.664,800,179,,-0.221,0.35
104,Senate,15700,65,0,NV,100,0,0,"BRYAN, Richard H",B000993,1937,,-0.241,0.176,-291.37028,0.696,804,149,,-0.252,0.245
104,Senate,14826,4,0,NH,200,0,0,"GREGG, Judd Alan",G000445,1947,,0.429,-0.737,-166.48697,0.81,792,66,,0.395,-0.714
104,Senate,15116,4,0,NH,200,0,0,"SMITH, Robert C.",S000606,1941,,0.623,-0.468,-128.04234,0.852,799,51,,0.631,-0.305
104,Senate,14702,12,0,NJ,100,0,0,"BRADLEY, William Warren (Bill)",B001225,1943,,-0.313,-0.568,-201.81216,0.76,736,86,,-0.335,-0.653
104,Senate,14914,12,0,NJ,100,0,0,"LAUTENBERG, Frank Raleigh",L000123,1924,2013.0,-0.382,-0.579,-167.24437,0.811,799,65,,-0.391,-0.505
104,Senate,14103,66,0,NM,200,0,0,"DOMENICI, Pete Vichi",D000407,1932,,0.257,-0.247,-132.17376,0.845,787,53,,0.266,-0.198
104,Senate,14912,66,0,NM,100,0,0,"BINGAMAN, Jesse Francis, Jr. (Jeff)",B000468,1943,,-0.266,0.045,-273.1777,0.711,801,123,,-0.269,0.066
104,Senate,14508,13,0,NY,100,0,0,"MOYNIHAN, Daniel Patrick",M001054,1927,2003.0,-0.301,-0.414,-265.09491,0.712,782,120,,-0.333,-0.585
104,Senate,14900,13,0,NY,200,0,0,"D'AMATO, Alfonse Marcello",D000018,1937,,0.182,-0.337,-186.97983,0.79,795,89,,0.229,-0.201
104,Senate,14105,47,0,NC,200,0,0,"HELMS, Jesse",H000463,1921,2008.0,0.631,0.776,-91.46646,0.888,772,37,,0.658,0.698
104,Senate,49304,47,0,NC,200,0,0,"FAIRCLOTH, Duncan McLauchlin (Lauch)",F000437,1928,,0.709,0.5,-108.39088,0.87,779,43,,0.714,0.347
104,Senate,14812,36,0,ND,100,0,0,"DORGAN, Byron Leslie",D000432,1942,,-0.267,0.09,-250.54573,0.731,798,110,,-0.337,0.416
104,Senate,15502,36,0,ND,100,0,0,"CONRAD, Kent",C000705,1948,,-0.296,0.582,-212.93979,0.764,792,98,,-0.347,0.624
104,Senate,14304,24,0,OH,100,0,0,"GLENN, John Herschel, Jr.",G000236,1921,,-0.262,-0.067,-246.57939,0.734,798,106,,-0.303,-0.112
104,Senate,15020,24,0,OH,200,0,0,"DeWINE, Michael",D000294,1947,,0.289,-0.418,-190.2834,0.789,805,84,,0.241,-0.395
104,Senate,14908,53,0,OK,200,0,0,"NICKLES, Donald Lee",N000102,1948,,0.52,0.111,-101.84305,0.881,802,48,,0.544,-0.178
104,Senate,15424,53,0,OK,200,0,0,"INHOFE, James Mountain",I000024,1934,,0.556,0.045,-72.39528,0.91254,791,33,,0.585,-0.069
104,Senate,11203,72,0,OR,200,0,0,"HATFIELD, Mark Odom",H000343,1922,2011.0,0.056,-0.773,-348.88261,0.627,747,189,,0.104,-0.902
104,Senate,12107,72,0,OR,200,0,0,"PACKWOOD, Robert William",P000009,1932,,0.135,-0.78,-147.05144,0.707,424,72,,0.189,-0.825
104,Senate,14871,72,0,OR,100,0,0,"WYDEN, Ronald Lee",W000779,1949,,-0.328,-0.462,-67.05909,0.76876,255,27,,-0.361,-0.279
104,Senate,14910,14,0,PA,200,0,0,"SPECTER, Arlen",S000709,1930,2012.0,0.068,-0.627,-334.94807,0.656,794,158,,0.03,-0.652
104,Senate,29141,14,0,PA,200,0,0,"SANTORUM, Richard John (Rick)",S000059,1958,,0.338,-0.234,-135.29295,0.844,798,56,,0.342,-0.371
104,Senate,10818,5,0,RI,100,0,0,"PELL, Claiborne de Borda",P000193,1918,2009.0,-0.332,-0.326,-224.56308,0.751,785,93,,-0.35,-0.491
104,Senate,14500,5,0,RI,200,0,0,"CHAFEE, John Hubbard",C000269,1922,1999.0,0.084,-0.996,-258.70091,0.724,801,105,,0.091,-0.996
104,Senate,9369,48,0,SC,200,0,0,"THURMOND, James Strom",T000254,1902,2003.0,0.391,0.227,-87.67581,0.897,804,29,,0.405,0.23
104,Senate,11204,48,0,SC,100,0,0,"HOLLINGS, Ernest Frederick",H000725,1922,,-0.293,0.925,-325.27098,0.663,791,170,,-0.245,0.815
104,Senate,14268,37,0,SD,200,0,0,"PRESSLER, Larry Lee",P000513,1942,,0.213,-0.259,-176.11757,0.803,805,66,,0.327,-0.003
104,Senate,14617,37,0,SD,100,0,0,"DASCHLE, Thomas Andrew",D000064,1947,,-0.303,0.114,-176.64904,0.803,804,66,,-0.381,0.359
104,Senate,49502,54,0,TN,200,0,0,"FRIST, William H.",F000439,1952,,0.366,-0.222,-108.92888,0.873,799,42,,0.338,-0.186
104,Senate,49503,54,0,TN,200,0,0,"THOMPSON, Fred Dalton",T000457,1942,2015.0,0.403,-0.678,-174.67395,0.804,799,68,,0.392,-0.706
104,Senate,14628,49,0,TX,200,0,0,"GRAMM, William Philip (Phil)",G000365,1942,,0.551,-0.108,-100.07928,0.872,731,38,,0.581,-0.036
104,Senate,49306,49,0,TX,200,0,0,"HUTCHISON, Kathryn Ann Bailey (Kay)",H001016,1943,,0.356,0.012,-113.61747,0.868,800,37,,0.413,-0.038
104,Senate,14503,67,0,UT,200,0,0,"HATCH, Orrin Grant",H000338,1934,,0.382,-0.004,-142.89069,0.83605,798,55,,0.346,0.009
104,Senate,49307,67,0,UT,200,0,0,"BENNETT, Robert",B000382,1933,2016.0,0.331,-0.11,-127.17533,0.85,783,49,,0.325,-0.045
104,Senate,14240,6,0,VT,200,0,0,"JEFFORDS, James Merrill",J000072,1934,2014.0,0.014,-0.687,-344.52944,0.647,792,168,,-0.005,-0.747
104,Senate,14307,6,0,VT,100,0,0,"LEAHY, Patrick Joseph",L000174,1940,,-0.361,-0.129,-191.96746,0.78355,787,83,,-0.382,-0.182
104,Senate,14712,40,0,VA,200,0,0,"WARNER, John William",W000154,1927,,0.262,-0.131,-137.84588,0.841,794,47,,0.299,-0.01
104,Senate,15705,40,0,VA,100,0,0,"ROBB, Charles Spittal",R000295,1939,,-0.2,-0.04,-277.94189,0.707,802,136,,-0.201,-0.007
104,Senate,14904,73,0,WA,200,0,0,"GORTON, Thomas Slade, III (Slade)",G000333,1928,,0.271,-0.652,-220.87337,0.76,804,93,,0.268,-0.436
104,Senate,49308,73,0,WA,100,0,0,"MURRAY, Patty",M001111,1950,,-0.351,-0.293,-163.64981,0.81521,801,68,,-0.385,-0.169
104,Senate,1366,56,0,WV,100,0,0,"BYRD, Robert Carlyle",B001210,1917,2010.0,-0.309,0.729,-363.27486,0.637,806,152,,-0.319,0.948
104,Senate,14922,56,0,WV,100,0,0,"ROCKEFELLER, John Davison IV (Jay)",R000361,1937,,-0.326,0.177,-202.15617,0.772,782,92,,-0.335,0.21
104,Senate,15703,25,0,WI,100,0,0,"KOHL, Herbert H.",K000305,1935,,-0.256,-0.406,-263.6326,0.721,805,115,,-0.272,-0.608
104,Senate,49309,25,0,WI,100,0,0,"FEINGOLD, Russell Dana",F000061,1953,,-0.308,-0.951,-250.91289,0.732,805,114,,-0.394,-0.919
104,Senate,14710,68,0,WY,200,0,0,"SIMPSON, Alan Kooi",S000429,1931,,0.322,-0.34,-215.82002,0.758,779,94,,0.215,-0.366
104,Senate,15633,68,0,WY,200,0,0,"THOMAS, Craig Lyle",T000162,1933,2007.0,0.446,-0.128,-128.17812,0.851,797,62,,0.424,-0.325
