congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
108,Senate,16,2003-01-22,1,16,39,57,-0.096,0.349,0.414,-0.184,-10.412,HJRES2,Amendment Rejected,To provide emergency disaster assistance to agricultural producers.,On the Amendment,
108,Senate,17,2003-01-22,1,17,48,46,-0.041,-0.999,-0.238,0.152,-19.169,HJRES2,Motion to Table Agreed to,To make additional appropriations for emergency relief activities.,On the Motion to Table,
108,Senate,18,2003-01-22,1,18,64,31,-0.425,0.114,-0.07,-0.129,-55.775,HJRES2,Motion to Table Agreed to,To provide special minimum funding requirements for certain pension plans maintained pursuant to collective bargaining agreements.,On the Motion to Table,
108,Senate,19,2003-01-23,1,19,36,61,0.027,-0.899,0.16,0.179,-33.404,HJRES2,Amendment Rejected,"To restrict funds made available for IMET assistance for Indonesian military personnel to ""Expanded International Military Education and Training"" assistance unless certain conditions are met.",On the Amendment,
108,Senate,20,2003-01-23,1,20,51,46,0.024,-0.054,-0.733,0.132,-1.647,HJRES2,Motion to Table Agreed to,To increase funding for reducing health disparities and promoting minority health.,On the Motion to Table,
108,Senate,21,2003-01-23,1,21,41,56,-0.053,0.969,0.401,-0.117,-13.621,HJRES2,Motion Rejected,To improve health care under the medicare and medicaid programs.,On the Motion,
108,Senate,22,2003-01-23,1,22,62,34,0.177,-0.388,0.031,-0.308,-55.499,HJRES2,Motion to Table Agreed to,"To require completion of the feasibility study required by Public Law 105-245, and the other requirements of that law relating to construction of an emergency outlet at Devils Lake, North Dakota, before any appropriated funds are spent for the project.",On the Motion to Table,
108,Senate,23,2003-01-23,1,23,67,30,-0.524,0.541,-0.174,-0.383,-42.022,HJRES2,Motion to Table Agreed to,"To reduce the total construction general account in the Corps of Engineers, Flood Control, Mississippi River and Tributaries, etc., account by $14,750,000 and restore the appropriation for the Yazoo Basin Backwater Pumping Plant to the $250,000 level recommended by the President.",On the Motion to Table,
108,Senate,24,2003-01-23,1,24,50,48,0.022,-0.011,-0.705,-0.505,-5.554,HJRES2,Motion to Table Agreed to,To increase appropriations for workforce investment activities.,On the Motion to Table,
108,Senate,25,2003-01-23,1,25,50,48,0.083,0.057,-0.721,0.267,-3.834,HJRES2,Amendment Agreed to,To propose a substitute.,On the Amendment,
108,Senate,26,2003-01-23,1,26,47,50,0.095,0.472,0.735,-0.225,-3.803,HJRES2,Amendment Rejected,"To prohibit funds to be used to establish, apply, or enforce certain goals relating to Federal employees and public-private competitions or work force conversions, and for other purposes.",On the Amendment,
108,Senate,27,2003-01-23,1,27,53,45,-0.092,0.478,-0.72,-0.319,-5.325,HJRES2,Motion to Table Agreed to,To increase the appropriation for the Hazardous Substance Superfund.,On the Motion to Table,
108,Senate,28,2003-01-23,1,28,69,29,-0.373,0.584,-0.329,-0.363,-23.841,HJRES2,Joint Resolution Passed,"Joint Resolution making consolidated appropriations for the fiscal year ending September 30, 2003, and for other purposes.",On the Joint Resolution,
108,Senate,29,2003-01-30,1,29,100,0,0.0,0.0,0.0,0.0,0.0,PN2,Nomination Confirmed,"Gordon England, of Texas, to be Deputy Secretary of Homeland Security",On the Nomination,
108,Senate,30,2003-02-05,1,30,95,0,0.0,0.0,0.0,0.0,0.0,SRES45,Resolution Agreed to,A resolution commemorating the Columbia Astronauts.,On the Resolution,
108,Senate,31,2003-02-10,1,31,92,0,0.0,0.0,0.0,0.0,0.0,PN17,Nomination Confirmed,"John R. Adams, of Ohio, to be United States District Judge for the Northern District of Ohio",On the Nomination,
108,Senate,32,2003-02-10,1,32,95,0,0.0,0.0,0.0,0.0,0.0,PN28,Nomination Confirmed,"S. James Otero, of California, to be United States District Judge for the Central District of California",On the Nomination,
108,Senate,33,2003-02-10,1,33,92,0,0.0,0.0,0.0,0.0,0.0,PN26,Nomination Confirmed,"Robert A. Junell, of Texas, to be United States District Judge for the Western District of Texas",On the Nomination,
108,Senate,34,2003-02-13,1,34,76,20,-0.359,0.055,-0.189,-0.108,-31.935,HJRES2,Conference Report Agreed to,"Joint Resolution making consolidated appropriations for the fiscal year ending September 30, 2003, and for other purposes.",On the Conference Report,
108,Senate,35,2003-02-24,1,35,85,0,0.0,0.0,0.0,0.0,0.0,S151,Bill Passed,"An Act to prevent child abduction and the sexual exploitation of children, and for other purposes.",On Passage of the Bill,
108,Senate,36,2003-02-26,1,36,73,1,0.0,0.0,0.0,0.0,0.0,PN6,Motion for Attendance Agreed to,"Miguel A. Estrada, of Virginia, to be United States Circuit Judge for the District of Columbia Circuit",On the Motion for Attendance,
108,Senate,37,2003-02-27,1,37,74,1,0.0,0.0,0.0,0.0,0.0,PN6,Motion for Attendance Agreed to,"Miguel A. Estrada, of Virginia, to be United States Circuit Judge for the District of Columbia Circuit",On the Motion for Attendance,
108,Senate,38,2003-03-03,1,38,90,0,0.0,0.0,0.0,0.0,0.0,PN35,Nomination Confirmed,"Marian Blank Horn, of Maryland, to be a Judge of the United States Court of Federal Claims for a term of fifteen years",On the Nomination,
108,Senate,39,2003-03-04,1,39,94,0,0.0,0.0,0.0,0.0,0.0,SRES71,Resolution Agreed to,A resolution expressing the support for the Pledge of Allegiance.,On the Resolution,
108,Senate,40,2003-03-06,1,40,56,44,-0.11,0.005,-0.743,-0.182,-4.271,PN6,Cloture Motion Rejected,"Miguel A. Estrada, of Virginia, to be United States Circuit Judge for the District of Columbia Circuit",On the Cloture Motion,
108,Senate,41,2003-03-06,1,41,44,50,-0.07,-0.032,0.32,-0.168,-9.538,,Amendment Rejected,"To provide an additional condition requiring notice and consultations prior to withdrawal from, or extension of, the Treaty.",On the Amendment,
108,Senate,42,2003-03-06,1,42,45,50,0.048,0.393,0.311,-0.353,-9.989,,Amendment Rejected,To provide an additional condition.,On the Amendment,
108,Senate,43,2003-03-06,1,43,96,0,0.0,0.0,0.0,0.0,0.0,TREATYDOC1078,Resolution of Ratification Agreed to,"The Treaty Between the United States of America and the Russian Federation on Strategic Offensive Reductions, Signed at Moscow on May 24, 2002",On the Resolution of Ratification,
108,Senate,44,2003-03-10,1,44,92,0,0.0,0.0,0.0,0.0,0.0,PN23,Nomination Confirmed,"Gregory L. Frost, of Ohio, to be United States District Judge for the Southern District of Ohio",On the Nomination,
108,Senate,45,2003-03-11,1,45,49,47,0.163,-0.986,0.344,0.151,-13.874,S3,Motion Rejected,To improve the availability of contraceptives for women.,On the Motion,
108,Senate,46,2003-03-12,1,46,61,38,0.08,-0.997,-0.169,-0.197,-34.945,S3,Motion to Table Agreed to,In the nature of a substitute.,On the Motion to Table,
108,Senate,47,2003-03-12,1,47,42,56,-0.065,-0.135,0.603,0.897,-10.351,S3,Motion Rejected,A bill to prohibit the procedure commonly known as partial-birth abortion.,On the Motion,
108,Senate,48,2003-03-12,1,48,52,46,0.281,-0.925,0.278,0.327,-21.951,S3,Amendment Agreed to,To express the sense of the Senate concerning the decision of the Supreme Court in Roe v. Wade.,On the Amendment,
108,Senate,49,2003-03-12,1,49,35,61,-0.228,0.213,0.312,0.359,-18.493,S3,Amendment Rejected,In the nature of a substitute.,On the Amendment,
108,Senate,50,2003-03-12,1,50,92,0,0.0,0.0,0.0,0.0,0.0,PN29,Nomination Confirmed,"William D. Quarles, Jr., of Maryland, to be United States District Judge for the District of Maryland",On the Nomination,
108,Senate,51,2003-03-13,1,51,65,33,-0.125,-0.216,-0.311,-0.739,-18.217,S3,Bill Passed,A bill to prohibit the procedure commonly known as partial-birth abortion.,On Passage of the Bill,
108,Senate,52,2003-03-13,1,52,98,0,0.0,0.0,0.0,0.0,0.0,PN31,Nomination Confirmed,"Thomas A. Varlan, of Tennessee, to be United States District Judge for the Eastern District of Tennessee",On the Nomination,
108,Senate,53,2003-03-13,1,53,56,42,-0.108,-0.003,-0.741,-0.183,-4.306,PN6,Cloture Motion Rejected,"Miguel A. Estrada, of Virginia, to be United States Circuit Judge for the District of Columbia Circuit",On the Cloture Motion,
108,Senate,54,2003-03-13,1,54,75,19,-0.339,0.016,-0.722,-0.286,-16.879,PN4,Nomination Confirmed,"Jay S. Bybee, of Nevada, to be United States Circuit Judge for the Ninth Circuit",On the Nomination,
108,Senate,55,2003-03-13,1,55,93,0,0.0,0.0,0.0,0.0,0.0,PN18,Nomination Confirmed,"J. Daniel Breen, of Tennessee, to be United States District Judge for the Western District of Tennessee",On the Nomination,
108,Senate,56,2003-03-18,1,56,56,45,-0.109,0.015,-0.742,-0.184,-4.323,PN6,Cloture Motion Rejected,"Miguel A. Estrada, of Virginia, to be United States Circuit Judge for the District of Columbia Circuit",On the Cloture Motion,
108,Senate,57,2003-03-18,1,57,43,56,-0.133,0.128,0.745,-0.023,-5.927,SCONRES23,Motion Rejected,"To prevent further deficit increases, except for national and homeland security and short-term effects of measures providing for economic recovery, until the President submits to Congress a detailed estimate of the full cost of the conflict with Iraq.",On the Motion,
108,Senate,58,2003-03-18,1,58,57,42,-0.115,-0.689,-0.378,-0.039,-12.267,SCONRES23,Motion to Table Agreed to,To redirect $1.214 trillion in revenues that would have been lost by implementing the President's entire tax cut agenda into a reserve fund to strengthen the Social Security trust funds over the long-term.,On the Motion to Table,
108,Senate,59,2003-03-19,1,59,52,49,0.259,-0.791,0.237,0.344,-24.87,SCONRES23,Amendment Agreed to,To prevent consideration of drilling in the Arctic National Wildlife Refuge in a fast-track budget reconciliation bill.,On the Amendment,
108,Senate,60,2003-03-19,1,60,50,48,0.099,-0.128,-0.567,0.698,-5.645,SCONRES23,Motion to Table Agreed to,To fully fund the No Child Left Behind Act in 2004 and reduce debt by reducing tax breaks for the wealthiest taxpayers.,On the Motion to Table,
108,Senate,61,2003-03-20,1,61,99,0,0.0,0.0,0.0,0.0,0.0,SRES95,Resolution Agreed to,A resolution commending the President and the Armed Forces of the United States of America.,On the Resolution,
108,Senate,62,2003-03-20,1,62,51,48,-0.137,0.753,-0.293,-0.217,-17.993,SCONRES23,Amendment Agreed to,To provide financial security to family farm and small business owners by ending the unfair practice of taxing someone at death.,On the Amendment,
108,Senate,63,2003-03-20,1,63,55,44,-0.136,0.016,-0.722,0.271,-8.3,SCONRES23,Motion to Table Agreed to,To provide a meaningful prescription drug benefit in Medicare that is available to all beneficiaries.,On the Motion to Table,
108,Senate,64,2003-03-20,1,64,80,19,0.419,-0.163,0.896,-0.216,-18.3,SCONRES23,Amendment Agreed to,To express the sense of the Senate concerning State fiscal relief.,On the Amendment,
108,Senate,65,2003-03-21,1,65,45,54,-0.115,0.022,0.737,0.048,-5.142,SCONRES23,Amendment Rejected,"To provide immediate assistance to meet pressing homeland security needs by providing funding in 2003 for first responders, port security, bioterrorism preparedness and prevention, border security and transit security, the FBI; to restore the elimination of funding of the COPS program, firefighter equipment grants, Byrne Grants and Local Law enforcement grants; to provide a sustained commitment of resources for homeland security needs without reducing funding to other key domestic law enforcement and public safety priorities; and to reduce the deficit.",On the Amendment,
108,Senate,66,2003-03-21,1,66,97,0,0.0,0.0,0.0,0.0,0.0,SCONRES23,Amendment Agreed to,To make additional funds available for certain homeland security needs.,On the Amendment,
108,Senate,67,2003-03-21,1,67,52,48,0.024,1.0,0.374,0.113,-12.196,SCONRES23,Amendment Agreed to,To set aside a reserve fund  for possible military action and reconstruction in Iraq.,On the Amendment,
108,Senate,68,2003-03-21,1,68,46,53,-0.161,0.987,0.465,0.243,-11.199,SCONRES23,Amendment Rejected,To restore national security funding.,On the Amendment,
108,Senate,69,2003-03-21,1,69,22,77,-0.102,-0.995,0.19,0.29,-29.989,SCONRES23,Amendment Rejected,To eliminate tax cuts.,On the Amendment,
108,Senate,70,2003-03-21,1,70,47,52,-0.052,-0.049,0.41,0.1,-7.455,SCONRES23,Amendment Rejected,To provide full funding for the individuals with Disabilities Education Act (IDEA) part B grants over ten years by reducing tax breaks for the wealthiest tax payers.,On the Amendment,
108,Senate,71,2003-03-21,1,71,89,10,0.281,0.96,-0.014,0.357,-30.104,SCONRES23,Amendment Agreed to,To increase funding for part B of the Individuals with Disabilities Education Act by reducing spending on other government programs by a commensurate amount.,On the Amendment,
108,Senate,72,2003-03-21,1,72,45,54,-0.108,-0.238,0.372,-0.095,-9.895,SCONRES23,Amendment Rejected,"To revise the resolution to accommodate in reconciliations legislation a partially refundable tax credit of up to $5,000 for eligible expenses for individuals with long term or chronic care needs or their family caregivers who pay these expenses; in which ""eligible expenses"" shall include prescription drugs, medical bills, durable medical equipment, home health care custodial care, respite care, adult day care, transportation to chronic care or medical facilities, specialized therapy (including occupational therapy, physical therapy, or rehabilitational therapy), other specialized services for children (including day care for children with special needs) and other long term care related expenses as defined by the Secretary of Health and Human Services; and in which ""individuals with long term or chronic care needs"" of daily living, individuals with severe cognitive impairment, individual",On the Amendment,
108,Senate,73,2003-03-21,1,73,48,52,-0.014,-0.159,0.683,-0.693,-0.492,SCONRES23,Amendment Rejected,To raise the 2003 caps by $3.5 billion for homeland security funding through a Domestic Defense Fund at the Homeland Security's Office of Domestic Preparedness in FY 2003 and to reduce the size of newly proposed tax cuts in the amount of $7 billion to pay for this amendment and for the cost of previously passed homeland security funding.,On the Amendment,
108,Senate,74,2003-03-21,1,74,49,51,0.025,-0.017,0.733,-0.132,-1.651,SCONRES23,Amendment Rejected,"To increase FY 2004 funding for the discretionary programs of the Department of Veterans Affairs by $1,019,000,000, so it matches the level proposed by a coalition of veterans groups in the Independent Budget; to decrease the deficit by a similar amount;  and to use the unreconciled tax cut to pay for it.",On the Amendment,
108,Senate,75,2003-03-21,1,75,58,42,-0.15,-0.029,-0.729,-0.342,-8.659,SCONRES23,Motion to Table Agreed to,"To reduce the reconciliation instruction by $375 billion, reduce the size of tax cuts allowed by $980 billion and to reduce deficits by $1.1 Trillion.",On the Motion to Table,
108,Senate,76,2003-03-21,1,76,38,63,0.183,0.983,0.16,-0.239,-37.499,SCONRES23,Amendment Rejected,To reduce tax cut to $350 billion.,On the Amendment,
108,Senate,77,2003-03-21,1,77,51,49,0.076,-0.074,0.739,0.135,-2.536,SCONRES23,Amendment Agreed to,To provide adequate funds for the National Railroad Passenger Corporation (Amtrak).,On the Amendment,
108,Senate,78,2003-03-21,1,78,48,52,-0.014,-0.159,0.683,-0.693,-0.492,SCONRES23,Amendment Rejected,To make available funds for the COPS program.,On the Amendment,
108,Senate,79,2003-03-21,1,79,79,21,0.417,-0.183,0.19,-0.344,-32.253,SCONRES23,Amendment Agreed to,To make available funds for certain transportation programs.,On the Amendment,
108,Senate,80,2003-03-25,1,80,96,1,0.0,0.0,0.0,0.0,0.0,SCONRES23,Amendment Agreed to,"To increase discretionary health spending for fiscal year 2004 by $2,800,000,000 and make an offsetting reduction in overall administrative expenses.",On the Amendment,
108,Senate,81,2003-03-25,1,81,46,51,-0.022,-0.254,0.667,-0.765,-0.37,SCONRES23,Amendment Rejected,"To allow full access to Tricare for National Guard and Reserve Personnel and their families on a continual basis, offset with reductions to the tax cut.",On the Amendment,
108,Senate,82,2003-03-25,1,82,46,51,-0.02,0.094,0.428,0.047,-6.182,SCONRES23,Amendment Rejected,"To ensure that a prescription drug benefit is available to all medicare beneficiaries on an equal basis, including those who choose to remain in the current fee-for-service program.",On the Amendment,
108,Senate,83,2003-03-25,1,83,43,56,-0.148,0.151,0.753,0.014,-6.495,SCONRES23,Amendment Rejected,To provide a substitute.,On the Amendment,
108,Senate,84,2003-03-25,1,84,46,52,-0.056,0.008,0.739,0.412,-2.528,SCONRES23,Amendment Rejected,To foster greater debate in the Senate and to prevent further increases in the deficit by striking the reconciliation instructions to the Committee on Finance.,On the Amendment,
108,Senate,85,2003-03-25,1,85,48,51,-0.013,-0.218,0.664,-0.752,-0.388,SCONRES23,Amendment Rejected,"To ensure that the budget includes funds to extend temporary unemployment compensation benefits, provides benefits to the million long-term unemployed Americans, and provides benefits to part-time and low-wage workers.",On the Amendment,
108,Senate,86,2003-03-25,1,86,48,51,-0.013,-0.218,0.664,-0.752,-0.388,SCONRES23,Amendment Rejected,To increase funding for after-school programs to the levels promised by the No Child Left Behind Act to serve 1.6 million more children in FY 2004 and to increase funding for Head Start to serve 80 percent of eligible 3 and 4 year olds and increase the number of infants and toddlers served and for deficit reduction.,On the Amendment,
108,Senate,87,2003-03-25,1,87,48,51,-0.013,-0.218,0.664,-0.752,-0.388,SCONRES23,Amendment Rejected,To fulfill the U.S. commitment to provide health care to American Indians and Alaska Natives.,On the Amendment,
108,Senate,88,2003-03-25,1,88,47,51,-0.057,-0.002,0.739,-0.206,-1.477,SCONRES23,Amendment Rejected,"To increase the level of funding in fiscal year 2004 for first responders by $3,000,000,000 (to a total of $6,500,000,000) to support their efforts to protect homeland security and prevent and respond to acts of terrorism, and to reduce tax reductions for taxpayers with annual incomes greater then $300,000, and to provide an additional $3,000,000,000 for deficit reduction.",On the Amendment,
108,Senate,89,2003-03-25,1,89,49,49,0.116,0.287,0.685,-0.517,-3.189,SCONRES23,Amendment Rejected,To help rural health care providers and hospitals receive a fair reimbursement for services under Medicare by reducing tax cuts to the wealthiest income brackets.,On the Amendment,
108,Senate,90,2003-03-25,1,90,49,50,0.085,-0.003,0.685,-0.582,-2.766,SCONRES23,Amendment Rejected,To increase Mandatory Child Care Spending by $4.6 billion over five years and $9.1 billion over ten years by reducing the tax cut.,On the Amendment,
108,Senate,91,2003-03-25,1,91,48,50,-0.009,-0.2,0.663,-0.757,-0.391,SCONRES23,Amendment Rejected,"To increase the budget authority for Federal ""FIRE Act"" grants and to express the sense of the Senate that from the total funding provided for Federal ""FIRE Act"" grants, not less than $1,000,000,000 per year will be used for grants to local governments to hire additional firefighters and not less that $750,000,000 per year for the purchase of firefighting equipment and training, and to provide for a reduction in the deficit.",On the Amendment,
108,Senate,92,2003-03-25,1,92,49,50,0.129,0.293,0.348,-0.315,-6.722,SCONRES23,Amendment Rejected,"To raise the caps and provide direct first responder funding to localities and for high threat areas through the Department of Homeland Security's Office of Domestic Preparedness in 2003 and 2004, to restore funding for the Edward Byrne Memorial State and Local Law Enforcement Act (""Byrne Grant"" program) and the Local Law Enforcement Block Grant Program, and to reduce the deficit, by reducing the size of newly proposed tax cuts.",On the Amendment,
108,Senate,93,2003-03-25,1,93,51,49,0.017,0.648,0.715,0.275,-5.314,SCONRES23,Amendment Agreed to,To redirect $396 billion into a reserve fund to strengthen the Social Security trust funds over the long term.,On the Amendment,
108,Senate,94,2003-03-25,1,94,48,51,0.05,0.858,-0.367,-0.044,-10.308,SCONRES23,Amendment Rejected,To repeal a 1993 tax increase on Social Security benefits.,On the Amendment,
108,Senate,95,2003-03-25,1,95,42,57,-0.114,-0.122,0.311,0.256,-15.493,SCONRES23,Amendment Rejected,In the nature of a substitute.,On the Amendment,
108,Senate,96,2003-03-25,1,96,47,52,-0.052,-0.049,0.41,0.1,-7.455,SCONRES23,Amendment Rejected,To provide increased funding for environmental protection and natural resources conservation.,On the Amendment,
108,Senate,97,2003-03-25,1,97,43,56,-0.139,0.006,0.674,0.452,-9.745,SCONRES23,Amendment Rejected,"To require polluters to pay for cleanup of toxic waste sites, by reinstating the original superfund taxes.",On the Amendment,
108,Senate,98,2003-03-25,1,98,49,50,0.13,0.424,0.687,-0.513,-3.193,SCONRES23,Amendment Rejected,To restore funding for vocational education to the fiscal year 2003 level for fiscal years 2004 through 2013.,On the Amendment,
108,Senate,99,2003-03-25,1,99,46,53,-0.112,-0.453,0.522,-0.156,-6.403,SCONRES23,Amendment Rejected,To restore education cuts.,On the Amendment,
108,Senate,100,2003-03-25,1,100,37,62,-0.156,-0.225,0.393,0.445,-16.865,SCONRES23,Amendment Rejected,To provide for a $150 billion revenue stimulus for fiscal years 2003 and 2004 without adding to the long-term debt.,On the Amendment,
108,Senate,101,2003-03-25,1,101,49,50,0.031,-0.016,0.731,-0.153,-1.577,SCONRES23,Motion Rejected,To express the sense of the Senate on low income programs and the income tax on certain Social Security benefits.,On the Motion,
108,Senate,102,2003-03-25,1,102,51,48,0.087,-0.067,0.733,0.063,-3.271,SCONRES23,Amendment Agreed to,To restore funding for programs under the Workforce Investment Act of 1998.,On the Amendment,
108,Senate,103,2003-03-26,1,103,28,70,-0.276,0.048,0.492,0.029,-21.649,SCONRES23,Amendment Rejected,To provide full and mandatory funding for IDEA beginning in FY2004.,On the Amendment,
108,Senate,104,2003-03-26,1,104,47,51,-0.009,-0.202,0.667,-0.761,-0.392,SCONRES23,Amendment Rejected,To increase the budget allocation for programs to combat the global HIV/AIDS epidemic and to reduce the deficit.,On the Amendment,
108,Senate,105,2003-03-26,1,105,100,0,0.0,0.0,0.0,0.0,0.0,SCONRES23,Amendment Agreed to,"To provide additional pay and benefits for active duty, guard, and reserve forces, such as augmenting Imminent Danger Pay and Family Separation allowance, and for modernization of equipment, weapons, and technology needs of the National Guard and Reserves in recognition of those currently involved in conflict Operations and the needs of their family members left behind.",On the Amendment,
108,Senate,106,2003-03-26,1,106,48,52,-0.058,0.998,-0.624,-0.419,-9.218,SCONRES23,Amendment Rejected,To extend the child tax credit until the year 2013.,On the Amendment,
108,Senate,107,2003-03-26,1,107,99,1,0.0,0.0,0.0,0.0,0.0,SCONRES23,Amendment Agreed to,"To express the sense of the Senate regarding extending the $1,000 child credit for three additional years (2011-2013).",On the Amendment,
108,Senate,108,2003-03-26,1,108,56,44,-0.215,0.977,-0.496,-0.313,-13.481,SCONRES23,Concurrent Resolution Agreed to,An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2004 and including the appropriate budgetary levels for fiscal year 2003 and for fiscal years 2005 through 2013.,On the Concurrent Resolution,
108,Senate,109,2003-03-27,1,109,97,0,0.0,0.0,0.0,0.0,0.0,SCONRES30,Concurrent Resolution Agreed to,A concurrent resolution expressing the sense of Congress to commend and express the gratitude of the United States to the nations participating with the United States in the Coalition to Disarm Iraq.,On the Concurrent Resolution,
108,Senate,110,2003-03-27,1,110,97,0,0.0,0.0,0.0,0.0,0.0,HR1307,Bill Passed,"A bill to amend the Internal Revenue Code of 1986 to provide a special rule for members of the uniformed services in determining the exclusion of gain from the sale of a principal residence and to restore the tax exempt status of death gratuity payments to members of the uniformed services, and for other purposes.",On Passage of the Bill,
108,Senate,111,2003-03-27,1,111,98,0,0.0,0.0,0.0,0.0,0.0,PN278,Nomination Confirmed,"James V. Selna, of California, to be United States District Judge for the Central District of California",On the Nomination,
108,Senate,112,2003-03-31,1,112,94,0,0.0,0.0,0.0,0.0,0.0,PN277,Nomination Confirmed,"Theresa Lazar Springmann, of Indiana, to be United States District Judge for the Northern District of Indiana",On the Nomination,
108,Senate,113,2003-04-01,1,113,59,41,-0.144,-0.152,-0.729,-0.325,-7.909,PN16,Nomination Confirmed,"Timothy M. Tymkovich, of Colorado, to be United States Circuit Judge for the Tenth Circuit",On the Nomination,
108,Senate,114,2003-04-02,1,114,56,44,-0.108,-0.003,-0.743,-0.183,-4.322,PN6,Cloture Motion Rejected,"Miguel A. Estrada, of Virginia, to be United States Circuit Judge for the District of Columbia Circuit",On the Cloture Motion,
108,Senate,115,2003-04-02,1,115,52,47,-0.014,-0.157,-0.677,0.69,-0.492,S762,Motion to Table Agreed to,Relative to port security.,On the Motion to Table,
108,Senate,116,2003-04-02,1,116,52,47,-0.014,-0.157,-0.677,0.69,-0.492,S762,Motion to Table Agreed to,"To appropriate $1, 047,000,000 for procurement for the National Guard and Reserves.",On the Motion to Table,
108,Senate,117,2003-04-03,1,117,50,47,0.102,0.994,-0.373,0.148,-10.047,S762,Motion to Table Agreed to,"To set aside $30,000,000 for the Department of Homeland Security for research and development and deployment of technology to protect commercial aircraft from the threat posed by man-portable air defense systems.",On the Motion to Table,
108,Senate,118,2003-04-03,1,118,38,61,0.489,0.872,-0.156,0.192,-47.108,S762,Amendment Rejected,To remove unauthorized and earmarked appropriations.,On the Amendment,
108,Senate,119,2003-04-03,1,119,52,46,-0.012,-0.146,-0.677,0.689,-0.493,S762,Motion to Table Agreed to,To allocate additional funds for certain federal homeland security programs.,On the Motion to Table,
108,Senate,120,2003-04-03,1,120,51,46,-0.012,-0.146,-0.677,0.689,-0.493,S762,Motion to Table Agreed to,To protect the prerogatives of the Congress in the allocation of homeland security funding.,On the Motion to Table,
108,Senate,121,2003-04-03,1,121,79,18,-0.266,0.942,-0.225,0.124,-30.536,S762,Motion to Table Agreed to,To express the sense of the Senate on paying the costs of the war with Iraq.,On the Motion to Table,
108,Senate,122,2003-04-03,1,122,65,32,0.706,-0.708,0.068,0.101,-58.761,S762,Amendment Agreed to,To increase funds for Protection and Preparedness of high threat areas under the Office for Domestic Preparedness.,On the Amendment,
