congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
109,Senate,27,2005-03-07,1,27,38,61,-0.133,-0.991,-0.147,0.348,-39.352,S256,Amendment Rejected,"To promote job creation, family time, and small business preservation in the adjustment of the Federal minimum wage.",On the Amendment,
109,Senate,28,2005-03-08,1,28,46,53,0.071,-0.287,0.652,0.98,-4.854,S256,Amendment Rejected,"To prohibit the discharge, in bankruptcy, of a debt resulting from the debtor's unlawful interference with the provision of lawful goods or services or damage to property used to provide lawful goods or services.",On the Amendment,
109,Senate,29,2005-03-08,1,29,69,31,-0.252,-0.019,-0.695,-0.551,-15.163,S256,Cloture Motion Agreed to,"A bill to amend title 11 of the United States Code, and for other purposes.",On the Cloture Motion,
109,Senate,30,2005-03-08,1,30,41,59,-0.139,-0.133,0.409,-0.087,-10.598,S256,Amendment Rejected,To strike certain small business related bankruptcy provisions in the bill.,On the Amendment,
109,Senate,31,2005-03-09,1,31,42,58,-0.143,-0.332,0.724,-0.181,-6.572,S256,Amendment Rejected,To clarify that the means test does not apply to debtors below median income.,On the Amendment,
109,Senate,32,2005-03-09,1,32,48,52,0.132,0.046,0.722,-0.326,-4.191,S256,Amendment Rejected,To increase the accrual period for the employee wage priority in bankruptcy.,On the Amendment,
109,Senate,33,2005-03-09,1,33,40,60,-0.157,0.04,0.507,0.283,-10.97,S256,Amendment Rejected,To provide for the potential disallowance of certain claims.,On the Amendment,
109,Senate,34,2005-03-09,1,34,42,58,-0.117,0.036,0.456,-0.162,-8.178,S256,Amendment Rejected,"To modify the bill to protect families, and for other purposes.",On the Amendment,
109,Senate,35,2005-03-09,1,35,47,53,0.176,-0.657,0.356,0.514,-11.859,S256,Amendment Rejected,To provide a maximum amount for a homestead exemption under State law.,On the Amendment,
109,Senate,36,2005-03-10,1,36,41,58,-0.105,-0.011,0.324,0.109,-11.857,S256,Amendment Rejected,"To exempt debtors whose financial problems were caused by failure to receive alimony or child support, or both, from means testing.",On the Amendment,
109,Senate,37,2005-03-10,1,37,41,58,-0.118,-0.58,0.434,-0.02,-8.54,S256,Amendment Rejected,To amend the definition of current monthly income.,On the Amendment,
109,Senate,38,2005-03-10,1,38,38,61,-0.165,-0.122,0.393,-0.039,-13.786,S256,Amendment Rejected,To limit claims in bankruptcy by certain unsecured creditors.,On the Amendment,
109,Senate,39,2005-03-10,1,39,44,55,0.031,-0.335,0.203,0.19,-22.988,S256,Amendment Rejected,To modify the definition of disinterested person in the Bankruptcy Code.,On the Amendment,
109,Senate,40,2005-03-10,1,40,99,0,0.0,0.0,0.0,0.0,0.0,S256,Amendment Agreed to,To protect disabled veterans from means testing in bankruptcy under certain circumstances.,On the Amendment,
109,Senate,41,2005-03-10,1,41,43,56,-0.094,0.239,0.732,0.244,-4.615,S256,Amendment Rejected,To limit the exemption for asset protection trusts.,On the Amendment,
109,Senate,42,2005-03-10,1,42,73,26,-0.188,-0.753,-0.236,-0.181,-26.665,S256,Amendment Agreed to,To deter corporate fraud and prevent the abuse of State self-settled trust law.,On the Amendment,
109,Senate,43,2005-03-10,1,43,99,0,0.0,0.0,0.0,0.0,0.0,S250,Bill Passed,A bill to amend the Carl D. Perkins Vocational and Technical Education Act of 1998 to improve the Act.,On Passage of the Bill,
109,Senate,44,2005-03-10,1,44,74,25,-0.303,-0.012,-0.706,-0.65,-13.216,S256,Bill Passed,"A bill to amend title 11 of the United States Code, and for other purposes.",On Passage of the Bill,
109,Senate,45,2005-03-14,1,45,44,49,0.118,-0.004,0.339,-0.178,-8.271,SCONRES18,Amendment Rejected,To restore funding for education programs that are cut and reduce debt by closing corporate tax loopholes.,On the Amendment,
109,Senate,46,2005-03-15,1,46,100,0,0.0,0.0,0.0,0.0,0.0,SCONRES18,Amendment Agreed to,To express the sense of the Senate regarding the urgent need for legislation to ensure the long-term viability of the Social Security program.,On the Amendment,
109,Senate,47,2005-03-15,1,47,45,55,-0.02,-0.271,0.659,-0.789,-0.368,SCONRES18,Amendment Rejected,To ensure that 75-year solvency has been restored to Social Security before Congress considers new deficit-financed legislation that would increase mandatory spending or cut taxes.,On the Amendment,
109,Senate,48,2005-03-15,1,48,56,43,-0.094,0.091,-0.376,-0.456,-10.687,SCONRES18,Amendment Agreed to,"To express the sense of the Senate that failing to address the financial condition of Social Security will result in massive debt, deep benefit cuts and tax increases.",On the Amendment,
109,Senate,49,2005-03-15,1,49,50,50,0.115,0.897,0.348,0.009,-12.283,SCONRES18,Amendment Rejected,To express the sense of the Senate that  Congress should reject any Social Security plan that requires deep benefit cuts or a massive increase in debt.,On the Amendment,
109,Senate,50,2005-03-15,1,50,46,54,0.028,-0.024,0.729,-0.131,-1.553,SCONRES18,Amendment Rejected,"To protect the American people from terrorist attacks by providing the necessary resources to our firefighters, police, EMS workers and other first-responders by restoring $1,626 billion in cuts to first-responder programs.",On the Amendment,
109,Senate,51,2005-03-16,1,51,46,52,0.189,-0.979,0.67,0.579,-5.75,SCONRES18,Amendment Rejected,To provide adequate funding of $1.4 billion in fiscal year 2006 to preserve a national intercity passenger rail system.,On the Amendment,
109,Senate,52,2005-03-16,1,52,49,52,0.249,-0.905,0.237,0.28,-22.532,SCONRES18,Amendment Rejected,To strike section 201(a)(4) relative to the Arctic National Wildlife Refuge.,On the Amendment,
109,Senate,53,2005-03-16,1,53,50,50,-0.057,0.794,0.585,0.555,-8.467,SCONRES18,Amendment Rejected,To fully reinstate the pay-as-you-go requirement.,On the Amendment,
109,Senate,54,2005-03-16,1,54,96,4,-0.061,-0.997,0.033,-0.789,-12.892,SCONRES18,Amendment Agreed to,"To increase veterans medical care by $410,000,000 in fiscal year 2006.",On the Amendment,
109,Senate,55,2005-03-16,1,55,47,53,0.121,-0.05,0.701,-0.595,-4.058,SCONRES18,Amendment Rejected,To increase veterans medical care by $2.8 billion in 2006.,On the Amendment,
109,Senate,56,2005-03-16,1,56,63,37,0.316,-0.068,0.3,-0.376,-26.877,SCONRES18,Amendment Agreed to,"To increase discretionary health and education funding by $2,000,000,000.",On the Amendment,
109,Senate,57,2005-03-17,1,57,49,51,0.201,-0.013,-0.702,0.357,-8.495,SCONRES18,Amendment Rejected,To express the sense of the Senate regarding Medicaid reconciliation legislation consistent with recommendations from the Secretary of Health and Human Services.,On the Amendment,
109,Senate,58,2005-03-17,1,58,52,48,0.196,-0.126,0.736,-0.063,-6.215,SCONRES18,Amendment Agreed to,"To create a reserve fund for the establishment of a Bipartisan Medicaid Commission to consider and recommend appropriate reforms to the Medicaid program, and to strike Medicaid cuts to protect states and vulnerable populations.",On the Amendment,
109,Senate,59,2005-03-17,1,59,49,51,-0.117,0.573,0.64,0.925,-7.837,SCONRES18,Amendment Rejected,To provide for full consideration of tax cuts in the Senate under regular order.,On the Amendment,
109,Senate,60,2005-03-17,1,60,49,50,-0.234,0.972,0.355,0.51,-18.132,SCONRES18,Amendment Rejected,"To ensure that any savings associated with legislation that provides the Secretary of Health and Human Services with the authority to participate in the negotiation of contracts with manufacturers of covered part D drugs to achieve the best possible prices for such drugs under part D of title XVIII of the Social Security Act, that requires the Secretary to negotiate contracts with manufacturers of such drugs for each fallback prescription drug plan, and that requires the Secretary to participate in the negotiation for a contract for any such drug upon the request of a prescription drug plan or an MA-PD plan, is reserved for reducing expenditures under such part.",On the Amendment,
109,Senate,61,2005-03-17,1,61,44,56,-0.082,-0.002,0.685,0.349,-5.198,SCONRES18,Amendment Rejected,To restore the Perkins Vocational Education program and provide for deficit reduction paid for through the elimination of the phase out of the personal exemption limitation and itemized deduction limitation for high-income taxpayers now scheduled to start in 2006.,On the Amendment,
109,Senate,62,2005-03-17,1,62,100,0,0.0,0.0,0.0,0.0,0.0,SCONRES18,Amendment Agreed to,To establish a reserve fund in the event that legislation is passed to provide a 50 percent tax credit to employers that continue to pay the salaries of Guard and Reserve employees who have been called to active duty.,On the Amendment,
109,Senate,63,2005-03-17,1,63,40,59,-0.156,-0.005,0.556,-0.261,-11.883,SCONRES18,Amendment Rejected,To repeal the tax subsidy for certain domestic companies which move manufacturing operations and American jobs offshore.,On the Amendment,
109,Senate,64,2005-03-17,1,64,63,37,0.297,-0.153,0.271,-0.223,-27.068,SCONRES18,Amendment Agreed to,"To protect the American people from terrorist attacks by restoring $565 million in cuts to vital first-responder programs in the Department of Homeland Security, including the State Homeland Security Grant program, by providing $150 million for port security grants and by providing $140 million for 1,000 new border patrol agents.",On the Amendment,
109,Senate,65,2005-03-17,1,65,49,51,0.098,0.379,0.332,0.019,-10.153,SCONRES18,Amendment Rejected,To restore funding for the Community Development Block Grant (CDBG) program.,On the Amendment,
109,Senate,66,2005-03-17,1,66,68,31,0.286,-0.63,0.494,-0.382,-23.439,SCONRES18,Amendment Agreed to,To fully fund the Community Development Block Grant (CDBG) program.,On the Amendment,
109,Senate,67,2005-03-17,1,67,73,26,0.597,0.204,0.173,-0.463,-40.412,SCONRES18,Amendment Agreed to,To modify the designation authority for an emergency requirement.,On the Amendment,
109,Senate,68,2005-03-17,1,68,51,49,0.177,-0.353,0.73,0.066,-6.059,SCONRES18,Amendment Agreed to,Relative to education funding.,On the Amendment,
109,Senate,69,2005-03-17,1,69,46,54,0.101,0.265,0.696,-0.474,-2.418,SCONRES18,Amendment Rejected,"To ensure that legislation to make cuts in agriculture programs receives full consideration and debate in the Senate under regular order, rather than being fast-tracked under reconciliation procedures.",On the Amendment,
109,Senate,70,2005-03-17,1,70,45,55,-0.02,-0.271,0.659,-0.789,-0.368,SCONRES18,Amendment Rejected,Relative to funding to the Office of Community Oriented Policing Services.,On the Amendment,
109,Senate,71,2005-03-17,1,71,45,54,-0.02,-0.271,0.659,-0.789,-0.368,SCONRES18,Amendment Rejected,Relative to transportation funding.,On the Amendment,
109,Senate,72,2005-03-17,1,72,81,19,0.429,-0.183,0.417,-0.958,-24.332,SCONRES18,Amendment Agreed to,To provide the flexibility to consider all available transportation funding options.,On the Amendment,
109,Senate,73,2005-03-17,1,73,94,6,0.108,-0.994,0.168,-0.835,-14.882,SCONRES18,Amendment Agreed to,To express the sense of the Senate that the tax cuts assumed in the budget resolution should include the repeal of the 1993 increase in the income tax on Social Security benefits.,On the Amendment,
109,Senate,74,2005-03-17,1,74,55,45,-0.053,0.001,-0.309,-0.649,-15.979,SCONRES18,Amendment Agreed to,To repeal the 1993 tax increase on Social Security benefits.,On the Amendment,
109,Senate,75,2005-03-17,1,75,47,53,0.012,-0.009,0.699,0.579,-3.609,SCONRES18,Amendment Rejected,"To expand access to preventive health care services that reduce unintended pregnancy (including teen pregnancy), reduce the number of abortions, and improve access to women's health care.",On the Amendment,
109,Senate,76,2005-03-17,1,76,45,54,-0.096,0.995,0.466,0.18,-7.752,SCONRES18,Amendment Rejected,To strike the debt ceiling reconciliation instruction.,On the Amendment,
109,Senate,77,2005-03-17,1,77,44,54,-0.015,-0.254,0.66,-0.798,-0.369,SCONRES18,Amendment Rejected,To establish a point of order.,On the Amendment,
109,Senate,78,2005-03-17,1,78,45,55,-0.02,-0.271,0.659,-0.789,-0.368,SCONRES18,Amendment Rejected,To restore funding for tribal programs and provide necessary additional funding based on recommendations from Indian country,On the Amendment,
109,Senate,79,2005-03-17,1,79,37,63,-0.098,-0.707,0.287,0.161,-19.358,SCONRES18,Amendment Rejected,No Statement of Purpose on File.,On the Amendment,
109,Senate,80,2005-03-17,1,80,53,46,0.377,0.45,0.311,-0.51,-22.027,SCONRES18,Amendment Agreed to,"To promote innovation and U.S. competitiveness by expressing the sense of the Senate urging the Senate Committee on Appropriations to make efforts to fund the Advanced Technology Program, which supports industry-led research and development of cutting-edge technologies with broad commercial potential and societal benefits.",On the Amendment,
109,Senate,81,2005-03-17,1,81,51,49,0.062,0.24,-0.365,-0.17,-8.539,SCONRES18,Concurrent Resolution Agreed to,An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2006 and including the appropriate budgetary levels for fiscal years 2005 and 2007 through 2010.,On the Concurrent Resolution,
109,Senate,82,2005-04-05,1,82,98,0,0.0,0.0,0.0,0.0,0.0,SRES95,Resolution Agreed to,"A resolution relating to the death of the Holy Father, Pope John Paul II.",On the Resolution,
109,Senate,83,2005-04-05,1,83,52,47,0.203,-0.021,0.743,0.076,-6.48,S600,Amendment Agreed to,To prohibit the application of certain restrictive eligibility requirements to foreign nongovernmental organizations with respect to the provision of assistance under part I of the Foreign Assistance Act of 1961.,On the Amendment,
109,Senate,84,2005-04-06,1,84,40,58,-0.09,-0.434,0.776,0.315,-7.465,S600,Amendment Rejected,To provide a second degree amendment related to the United States share of assessment for United Nations Peacekeeping operations.,On the Amendment,
109,Senate,85,2005-04-06,1,85,65,35,-0.13,0.248,-0.148,0.086,-34.743,S600,Motion to Table Agreed to,To prohibit funds from being used for television broadcasting to Cuba.,On the Motion to Table,
109,Senate,86,2005-04-06,1,86,33,67,-0.482,-0.876,-0.061,0.453,-55.788,S600,Motion to Table Failed,To authorize appropriate action if the negotiations with the People's Republic of China regarding China's undervalued currency are not successful.,On the Motion to Table,
109,Senate,87,2005-04-11,1,87,96,0,0.0,0.0,0.0,0.0,0.0,PN211,Nomination Confirmed,"Paul A. Crotty, of New York, to be United States District Judge for the Southern District of New York",On the Nomination,
109,Senate,88,2005-04-11,1,88,96,0,0.0,0.0,0.0,0.0,0.0,SCONRES25,Resolution Agreed to,A concurrent resolution expressing the sense of Congress regarding the application of Airbus for launch aid.,On the Resolution,
109,Senate,89,2005-04-12,1,89,46,54,0.101,0.265,0.696,-0.474,-2.418,HR1268,Motion Rejected,"To provide $1,975,183,000 for medical care for veterans.",On the Motion,
109,Senate,90,2005-04-12,1,90,46,54,0.101,0.265,0.696,-0.474,-2.418,HR1268,Motion Rejected,"To provide $1,975,183,000 for medical care for veterans.",On the Motion,
109,Senate,91,2005-04-13,1,91,39,61,0.159,-0.987,-0.281,0.206,-26.952,HR1268,Motion to Table Failed,"To ensure that a Federal employee who takes leave without pay in order to perform service as a member of the uniformed services or member of the National Guard shall continue to receive pay in an amount which when taken together with the pay and allowances such individual is receiving for such service, will be no less than the basic pay such individual would then be receiving if no interruption in employment had occurred.",On the Motion to Table,
109,Senate,92,2005-04-13,1,92,25,75,0.079,0.997,-0.149,-0.274,-37.822,HR1268,Motion Rejected,"To increase the military death gratuity to $100,000, effective with respect to any deaths of members of the Armed Forces on active duty after October 7, 2001.",On the Motion,
109,Senate,93,2005-04-13,1,93,27,71,-0.134,0.991,0.224,-0.123,-31.004,HR1268,Amendment Rejected,"To reduce by $36,000,000 the amount appropriated for ""Military Construction, Army"", with the amount of the reduction to be allocated to funds available under that heading for the Camp 6 Detention Facility at Guantanamo Bay, Cuba.",On the Amendment,
109,Senate,94,2005-04-13,1,94,61,38,-0.029,-0.723,-0.111,-0.086,-44.868,HR1268,Amendment Agreed to,"To express the sense of the Senate that Congress should not delay enactment of critical appropriations necessary to ensure the well-being of the men and women of the United States Armed Forces fighting in Iraq and elsewhere around the world, by attempting to conduct a debate about immigration reform while the supplemental appropriations bill is pending on the floor of the United States Senate.",On the Amendment,
109,Senate,95,2005-04-14,1,95,98,0,0.0,0.0,0.0,0.0,0.0,HR1268,Amendment Agreed to,To prohibit the use of funds by any Federal agency to produce a prepackaged news story without including in such story a clear notification for the audience that the story was prepared or funded by a Federal agency.,On the Amendment,
109,Senate,96,2005-04-18,1,96,61,31,0.33,-0.22,0.18,-0.023,-32.507,HR1268,Amendment Agreed to,To express the sense of the Senate on future requests for funding for military operations in Afghanistan and Iraq.,On the Amendment,
109,Senate,97,2005-04-19,1,97,21,77,0.278,-0.961,-0.102,0.178,-44.502,HR1268,Cloture Motion Rejected,"To simplify the process for admitting temporary alien agricultural workers under section 101(a)(15)(H)(ii)(a) of the Immigration and Nationality Act, to increase access to such workers, and for other purposes.",On the Cloture Motion,
109,Senate,98,2005-04-19,1,98,53,45,0.444,-0.846,0.191,0.387,-35.297,HR1268,Cloture Motion Rejected,"To provide for the adjustment of status of certain foreign agricultural workers, to amend the Immigration and Nationality Act to reform the H-2A worker program under that Act, to provide a stable, legal agricultural workforce, to extend basic legal protections and better working conditions to more workers, and for other purposes.",On the Cloture Motion,
109,Senate,99,2005-04-19,1,99,91,7,-0.379,-0.925,-0.142,-0.273,-21.552,HR1268,Motion Agreed to,"An act making Emergency Supplemental Appropriations for Defense, the Global War on Terror, and Tsunami Relief, for the fiscal year ending September 30, 2005, and for other purposes.",On the Motion,
109,Senate,100,2005-04-19,1,100,56,42,-0.001,0.056,-0.59,0.866,-3.792,HR1268,Motion Agreed to,"An act making Emergency Supplemental Appropriations for Defense, the Global War on Terror, and Tsunami Relief, for the fiscal year ending September 30, 2005, and for other purposes.",On the Motion,
109,Senate,101,2005-04-19,1,101,83,17,-0.275,0.942,0.122,0.672,-31.686,HR1268,Cloture Motion Agreed to,To revise certain requirements for H-2B employers and require submission of information regarding H-2B nonimmigrants.,On the Cloture Motion,
109,Senate,102,2005-04-19,1,102,94,6,0.389,0.39,0.133,1.357,-12.299,HR1268,Amendment Agreed to,To revise certain requirements for H-2B employers and require submission of information regarding H-2B nonimmigrants.,On the Amendment,
109,Senate,103,2005-04-19,1,103,100,0,0.0,0.0,0.0,0.0,0.0,HR1268,Cloture Motion Agreed to,"An act making Emergency Supplemental Appropriations for Defense, the Global War on Terror, and Tsunami Relief, for the fiscal year ending September 30, 2005, and for other purposes.",On the Cloture Motion,
109,Senate,104,2005-04-20,1,104,55,45,0.681,-0.733,0.04,0.097,-66.139,HR1268,Motion to Table Agreed to,To reduce appropriations for the Iraqi embassy to reduce outlays expected to occur in fiscal year 2007 or later.,On the Motion to Table,
109,Senate,105,2005-04-20,1,105,65,34,-0.313,-0.95,0.151,-0.639,-40.31,HR1268,Amendment Agreed to,To increase funding for border security.,On the Amendment,
109,Senate,106,2005-04-20,1,106,58,38,-0.393,-0.92,0.067,-0.318,-54.465,HR1268,Amendment Agreed to,Relating to the aircraft carriers of the Navy.,On the Amendment,
109,Senate,107,2005-04-21,1,107,99,2,0.0,0.0,0.0,0.0,0.0,PN329,Nomination Confirmed,"John D. Negroponte, of New York, to be Director of National Intelligence",On the Nomination,
109,Senate,108,2005-04-21,1,108,61,39,0.258,-0.242,0.179,-0.0,-32.41,HR1268,Amendment Agreed to,"To appropriate an additional $213,000,000 for Other Procurement, Army, for the procurement of Up-Armored High Mobility Multipurpose Wheeled Vehicles (UAHMMWVs).",On the Amendment,
109,Senate,109,2005-04-21,1,109,99,0,0.0,0.0,0.0,0.0,0.0,HR1268,Bill Passed,"An act making Emergency Supplemental Appropriations for Defense, the Global War on Terror, and Tsunami Relief, for the fiscal year ending September 30, 2005, and for other purposes.",On Passage of the Bill,
109,Senate,110,2005-04-26,1,110,94,6,0.22,-0.975,0.193,-0.698,-14.314,HR3,Cloture Motion Agreed to,"A bill to authorize funds for Federal-aid highways, highway safety programs, and transit programs, and for other purposes.",On the Cloture Motion,
109,Senate,111,2005-04-27,1,111,99,0,0.0,0.0,0.0,0.0,0.0,PN204,Nomination Confirmed,"J. Michael Seabright, of Hawaii, to be United States District Judge for the District of Hawaii",On the Nomination,
109,Senate,112,2005-04-28,1,112,98,1,0.0,0.0,0.0,0.0,0.0,HR3,Motion Agreed to,"A bill to authorize funds for Federal-aid highways, highway safety programs, and transit programs, and for other purposes.",On the Motion,
109,Senate,113,2005-04-28,1,113,51,49,-0.078,0.523,0.178,0.242,-31.335,HR3,Motion to Table Agreed to,To strike the highway stormwater discharge mitigation program.,On the Motion to Table,
109,Senate,114,2005-04-28,1,114,52,47,0.038,0.414,-0.349,-0.112,-8.688,HCONRES95,Conference Report Agreed to,"A concurrent resolution establishing the congressional budget for the United States Government for fiscal year 2006, revising appropriate budgetary levels for fiscal year 2005, and setting forth appropriate budgetary levels for fiscal years 2007 through 2010.",On the Conference Report,
109,Senate,115,2005-04-29,1,115,61,37,-0.177,-0.476,-0.306,0.058,-17.069,PN328,Cloture Motion Agreed to,"Stephen L. Johnson, of Maryland, to be Administrator of the Environmental Protection Agency",On the Cloture Motion,
109,Senate,116,2005-05-09,1,116,89,0,0.0,0.0,0.0,0.0,0.0,HR3,Amendment Agreed to,To require notice regarding the criteria for small business concerns to participate in Federally-funded projects.,On the Amendment,
109,Senate,117,2005-05-10,1,117,100,0,0.0,0.0,0.0,0.0,0.0,HR1268,Conference Report Agreed to,"An act making Emergency Supplemental Appropriations for Defense, the Global War on Terror, and Tsunami Relief, for the fiscal year ending September 30, 2005, and for other purposes.",On the Conference Report,
109,Senate,118,2005-05-11,1,118,76,22,0.6,0.42,0.384,-0.687,-25.919,HR3,Motion Agreed to,"A bill to authorize funds for Federal-aid highways, highway safety programs, and transit programs, and for other purposes.",On the Motion,
109,Senate,119,2005-05-11,1,119,57,40,-0.135,0.011,-0.19,-0.416,-26.931,HR3,Motion to Table Agreed to,"To establish the effect of a section of the United States Code relating to the letting of contracts on individual contributions to political campaigns, and to require the Secretary of Transportation to consider State laws that limit political contributions to be in accordance with competitive procurement requirements.",On the Motion to Table,
109,Senate,120,2005-05-11,1,120,28,69,-0.325,0.453,0.126,0.056,-44.847,HR3,Amendment Rejected,To provide funding for motorcycle safety programs in States without universal helmet laws.,On the Amendment,
109,Senate,121,2005-05-11,1,121,44,53,-0.155,0.988,0.26,0.17,-22.048,HR3,Amendment Rejected,"To improve the safety of nonmotorized transportation, including bicycle and pedestrian safety.",On the Amendment,
109,Senate,122,2005-05-12,1,122,92,7,0.235,-0.922,0.177,-0.655,-16.121,HR3,Cloture Motion Agreed to,To provide a complete substitute.,On the Cloture Motion,
109,Senate,123,2005-05-17,1,123,14,86,0.241,-0.87,-0.062,0.361,-36.257,HR3,Amendment Rejected,"To modify the eligibility requirements for States to receive a grant under section 405 of title 49, United States Code.",On the Amendment,
109,Senate,124,2005-05-17,1,124,16,84,0.445,-0.27,-0.319,0.492,-22.296,HR3,Amendment Rejected,To reduce funding for certain programs.,On the Amendment,
109,Senate,125,2005-05-17,1,125,89,12,0.553,-0.307,0.172,-0.661,-24.761,HR3,Bill Passed,"A bill to authorize funds for Federal-aid highways, highway safety programs, and transit programs, and for other purposes.",On Passage of the Bill,
