congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
108,Senate,49703,2,0,ME,200,0,1,"COLLINS, Susan Margaret",C001035,1952,,0.112,-0.542,-151.90891,0.74625,519,69,,0.092,-0.706
108,Senate,13039,52,0,MD,100,0,1,"SARBANES, Paul Spyros",S000064,1933,,-0.435,-0.221,-41.33243,0.922,509,13,,-0.465,-0.018
108,Senate,14440,52,0,MD,100,0,1,"MIKULSKI, Barbara Ann",M000702,1936,,-0.37,-0.128,-56.03094,0.897,513,23,,-0.36,-0.007
108,Senate,10808,3,0,MA,100,0,1,"KENNEDY, Edward Moore (Ted)",K000105,1932,2009.0,-0.443,-0.49,-57.23876,0.891,495,20,,-0.442,-0.636
108,Senate,14920,3,0,MA,100,0,1,"KERRY, John Forbes",K000148,1943,,-0.352,-0.382,-11.64062,0.929,159,3,,-0.41,-0.124
108,Senate,14709,23,0,MI,100,0,1,"LEVIN, Carl",L000261,1934,,-0.395,-0.116,-63.17198,0.885,519,23,,-0.427,0.114
108,Senate,29732,23,0,MI,100,0,1,"STABENOW, Deborah Ann",S000770,1950,,-0.342,-0.015,-62.21602,0.88703,519,23,,-0.363,-0.063
108,Senate,40101,33,0,MN,100,0,1,"DAYTON, Mark",D000596,1947,,-0.421,0.209,-106.23276,0.811,508,44,,-0.358,0.354
108,Senate,40302,33,0,MN,200,0,1,"COLEMAN, Norm",C001057,1949,,0.185,-0.125,-87.57447,0.844,516,32,,0.228,-0.094
108,Senate,14009,46,0,MS,200,0,1,"COCHRAN, William Thad",C000567,1937,,0.287,0.051,-49.91458,0.90831,519,17,,0.367,0.184
108,Senate,14031,46,0,MS,200,0,1,"LOTT, Chester Trent",L000447,1941,,0.39,0.194,-70.34235,0.87,504,33,,0.453,0.156
108,Senate,15501,34,0,MO,200,0,1,"BOND, Christopher Samuel (Kit)",B000611,1939,,0.31,-0.169,-68.47599,0.875,515,26,,0.304,0.072
108,Senate,29369,34,0,MO,200,0,1,"TALENT, James Matthes",T000024,1956,,0.364,0.098,-59.97142,0.89,517,21,,0.31,0.01
108,Senate,14203,64,0,MT,100,0,1,"BAUCUS, Max Sieben",B000243,1941,,-0.212,0.017,-210.07461,0.662,509,100,,-0.136,0.134
108,Senate,15701,64,0,MT,200,0,1,"BURNS, Conrad",B001126,1935,2016.0,0.361,0.222,-48.63289,0.909,512,21,,0.428,0.257
108,Senate,40103,35,0,NE,100,0,1,"NELSON, Earl Benjamin (Ben)",N000180,1941,,-0.03,0.588,-142.66012,0.753,504,60,,-0.04,0.611
108,Senate,49704,35,0,NE,200,0,1,"HAGEL, Charles Timothy (Chuck)",H001028,1946,,0.344,-0.498,-83.24589,0.848,504,32,,0.311,-0.312
108,Senate,15054,65,0,NV,100,0,1,"REID, Harry",R000146,1939,,-0.276,0.258,-93.32879,0.829,499,37,,-0.319,0.437
108,Senate,29537,65,0,NV,200,0,1,"ENSIGN, John Eric",E000194,1958,,0.508,-0.464,-118.4278,0.792,508,46,,0.453,-0.857
108,Senate,14826,4,0,NH,200,0,1,"GREGG, Judd Alan",G000445,1947,,0.429,-0.737,-103.34958,0.817,510,54,,0.385,-0.923
108,Senate,29740,4,0,NH,200,0,1,"SUNUNU, John E.",S001078,1964,,0.473,-0.52,-85.45305,0.843,499,38,,0.477,-0.879
108,Senate,14914,12,0,NJ,100,0,1,"LAUTENBERG, Frank Raleigh",L000123,1924,2013.0,-0.382,-0.579,-64.24478,0.882,513,29,,-0.445,-0.661
108,Senate,40104,12,0,NJ,100,0,1,"CORZINE, Jon Stevens",C001042,1947,,-0.446,-0.596,-63.3751,0.883,509,31,,-0.401,-0.501
108,Senate,14103,66,0,NM,200,0,1,"DOMENICI, Pete Vichi",D000407,1932,,0.257,-0.247,-56.99263,0.886,472,21,,0.346,0.018
108,Senate,14912,66,0,NM,100,0,1,"BINGAMAN, Jesse Francis, Jr. (Jeff)",B000468,1943,,-0.266,0.045,-129.36291,0.777,514,48,,-0.259,-0.087
108,Senate,14858,13,0,NY,100,0,1,"SCHUMER, Charles Ellis (Chuck)",S000148,1950,,-0.358,-0.4,-76.56791,0.86284,519,40,,-0.318,-0.333
108,Senate,40105,13,0,NY,100,0,1,"CLINTON, Hillary Rodham",C001041,1947,,-0.367,-0.243,-64.17486,0.88,503,28,,-0.393,-0.293
108,Senate,40303,47,0,NC,200,0,1,"DOLE, Elizabeth Hanford",D000601,1936,,0.363,0.124,-61.58933,0.887,514,23,,0.365,0.205
108,Senate,49902,47,0,NC,100,0,1,"EDWARDS, John",E000286,1953,,-0.291,0.127,-38.02999,0.879,294,15,,-0.362,0.086
108,Senate,14812,36,0,ND,100,0,1,"DORGAN, Byron Leslie",D000432,1942,,-0.267,0.09,-101.76704,0.821,515,49,,-0.278,0.537
108,Senate,15502,36,0,ND,100,0,1,"CONRAD, Kent",C000705,1948,,-0.296,0.582,-162.78111,0.73,517,69,,-0.23,0.412
108,Senate,15020,24,0,OH,200,0,1,"DeWINE, Michael",D000294,1947,,0.289,-0.418,-129.07569,0.78,519,51,,0.193,-0.418
108,Senate,49903,24,0,OH,200,0,1,"VOINOVICH, George Victor",V000126,1936,2016.0,0.239,-0.803,-115.76726,0.796,508,54,,0.251,-0.571
108,Senate,14908,53,0,OK,200,0,1,"NICKLES, Donald Lee",N000102,1948,,0.52,0.111,-58.79476,0.892,516,31,,0.66,-0.313
108,Senate,15424,53,0,OK,200,0,1,"INHOFE, James Mountain",I000024,1934,,0.556,0.045,-51.3807,0.90308,504,21,,0.52,0.067
108,Senate,14871,72,0,OR,100,0,1,"WYDEN, Ronald Lee",W000779,1949,,-0.328,-0.462,-92.80161,0.83627,519,45,,-0.289,-0.299
108,Senate,49705,72,0,OR,200,0,1,"SMITH, Gordon Harold",S001142,1952,,0.192,-0.21,-78.37367,0.854,497,28,,0.208,-0.278
108,Senate,14910,14,0,PA,200,0,1,"SPECTER, Arlen",S000709,1930,2012.0,0.068,-0.627,-169.51043,0.713,501,89,,0.112,-0.344
108,Senate,29141,14,0,PA,200,0,1,"SANTORUM, Richard John (Rick)",S000059,1958,,0.338,-0.234,-80.01436,0.855,512,40,,0.462,-0.34
108,Senate,29142,5,0,RI,100,0,1,"REED, John F. (Jack)",R000122,1949,,-0.37,-0.189,-62.20911,0.88642,516,29,,-0.439,-0.355
108,Senate,49905,5,0,RI,200,0,1,"CHAFEE, Lincoln Davenport",C001040,1953,,0.003,-1.0,-177.05171,0.71,516,93,,0.032,-0.999
108,Senate,11204,48,0,SC,100,0,1,"HOLLINGS, Ernest Frederick",H000725,1922,,-0.293,0.925,-144.9455,0.741,484,63,,-0.309,0.601
108,Senate,29566,48,0,SC,200,0,1,"GRAHAM, Lindsey O.",G000359,1955,,0.406,-0.168,-87.33847,0.84261,510,40,,0.372,-0.054
108,Senate,14617,37,0,SD,100,0,1,"DASCHLE, Thomas Andrew",D000064,1947,,-0.303,0.114,-78.11048,0.86,517,34,,-0.32,0.398
108,Senate,15425,37,0,SD,100,0,1,"JOHNSON, Timothy Peter (Tim)",J000177,1946,,-0.25,0.143,-82.8356,0.843,484,38,,-0.304,0.46
108,Senate,40304,54,0,TN,200,0,1,"ALEXANDER, Lamar",A000360,1940,,0.324,-0.176,-57.39042,0.89377,511,25,,0.352,-0.222
108,Senate,49502,54,0,TN,200,0,1,"FRIST, William H.",F000439,1952,,0.366,-0.222,-63.40385,0.885,519,19,,0.349,-0.022
108,Senate,40305,49,0,TX,200,0,1,"CORNYN, John",C001056,1952,,0.494,0.0,-49.57594,0.90771,512,19,,0.472,0.111
108,Senate,49306,49,0,TX,200,0,1,"HUTCHISON, Kathryn Ann Bailey (Kay)",H001016,1943,,0.356,0.012,-117.44972,0.795,512,49,,0.273,-0.039
108,Senate,14503,67,0,UT,200,0,1,"HATCH, Orrin Grant",H000338,1934,,0.382,-0.004,-46.18621,0.91485,519,19,,0.389,0.245
108,Senate,49307,67,0,UT,200,0,1,"BENNETT, Robert",B000382,1933,2016.0,0.331,-0.11,-51.28762,0.904,507,21,,0.353,0.065
108,Senate,14307,6,0,VT,100,0,1,"LEAHY, Patrick Joseph",L000174,1940,,-0.361,-0.129,-71.34944,0.86897,508,36,,-0.37,-0.139
108,Senate,94240,6,0,VT,328,0,1,"JEFFORDS, James Merrill",J000072,1934,2014.0,-0.277,-0.603,-157.76728,0.734,510,71,,-0.26,-0.648
108,Senate,14712,40,0,VA,200,0,1,"WARNER, John William",W000154,1927,,0.262,-0.131,-91.8967,0.837,516,33,,0.258,-0.428
108,Senate,29148,40,0,VA,200,0,1,"ALLEN, George",A000121,1952,,0.409,-0.053,-66.9405,0.879,518,26,,0.378,0.185
108,Senate,39310,73,0,WA,100,0,1,"CANTWELL, Maria E.",C000127,1958,,-0.302,-0.409,-86.09966,0.84659,517,34,,-0.313,-0.375
108,Senate,49308,73,0,WA,100,0,1,"MURRAY, Patty",M001111,1950,,-0.351,-0.293,-73.69553,0.86619,513,35,,-0.318,-0.269
108,Senate,1366,56,0,WV,100,0,1,"BYRD, Robert Carlyle",B001210,1917,2010.0,-0.309,0.729,-131.30548,0.771,504,65,,-0.411,0.733
108,Senate,14922,56,0,WV,100,0,1,"ROCKEFELLER, John Davison IV (Jay)",R000361,1937,,-0.326,0.177,-84.41756,0.85,518,42,,-0.349,0.249
108,Senate,15703,25,0,WI,100,0,1,"KOHL, Herbert H.",K000305,1935,,-0.256,-0.406,-93.11145,0.834,512,40,,-0.295,-0.196
108,Senate,49309,25,0,WI,100,0,1,"FEINGOLD, Russell Dana",F000061,1953,,-0.308,-0.951,-132.45711,0.775,519,62,,-0.352,-0.851
108,Senate,15633,68,0,WY,200,0,1,"THOMAS, Craig Lyle",T000162,1933,2007.0,0.446,-0.128,-52.21253,0.903,513,24,,0.597,0.011
108,Senate,49706,68,0,WY,200,0,1,"ENZI, Michael B.",E000285,1944,,0.545,0.196,-53.37119,0.90174,516,22,,0.586,0.215
