congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
103,Senate,12,1993-02-18,1,12,42,56,-0.036,-0.28,0.406,0.922,-18.687,S1,Amendment Rejected,To provide that the current list of communicable diseases of public health significance remain in place for a 90-day period and to require that a careful review of potential costs to the U.S. health care system take place before any change in the list.,On the Amendment,"S.1    BY KENNEDY, EDWARD (D-MA) -- NATIONAL INSTITUTES OF HEALTH REVITALIZATION ACT OF 1993 (PUB. L. 103-43, APPROVED 6/10/93) (SENATE REJECTED THE KENNEDY AMENDMENT NO. 40, TO PROVIDE THAT THE CURRENT LIST OF COMMUNICABLE DISEASES OF PUBLIC HEALTH SIGNIFICANCE REMAIN IN PLACE FOR A 90-DAY PERIOD AND TO REQUIRE THAT A CAREFUL REVIEW OF POTENTIAL COSTS TO THE UNITED STATES HEALTH CARE SYSTEM TAKE PLACE BEFORE ANY CHANGE IN THE LIST.)"
103,Senate,13,1993-02-18,1,13,76,24,-0.332,-0.055,-0.293,-0.469,-25.054,S1,Amendment Agreed to,Relating to the admission to the United States of aliens infected with the AIDS virus.,On the Amendment,"(SENATE AGREED TO NICKLES AMENDMENT NO. 39, RELATING TO THE ADMISSION TO THE UNITED STATES OF ALIENS INFECTED WITH THE AIDS VIRUS.)"
103,Senate,14,1993-02-18,1,14,23,74,0.279,0.013,-0.43,-0.285,-13.169,S1,Amendment Agreed to,"To permit the United States Claims Court to continue to receive, and forward, petitions for compensation for a vaccine-related injury.",On the Amendment,"(SENATE REJECTED THE HELMS AMENDMENT NO. 48, TO ELIMINATE A REQUIREMENT THAT THE PRESIDENT APPOINT AN ETHICS ADVISORY BOARD AS A CONDITION OF WITHHOLDING FUNDING FOR RESEARCH PROPOSALS.)"
103,Senate,15,1993-02-18,1,15,93,4,0.587,-0.04,0.737,-0.007,-2.725,S1,Bill Passed,"A bill to amend the Public Health Service Act to revise and extend the programs of the National Institutes of Health, and for other purposes.",On Passage of the Bill,"(SENATE PASSED S. 1, TO AMEND THE PUBLIC HEALTH SERVICE ACT TO REVISE AND EXTEND THE PROGRAMS OF THE NATIONAL INSTITUTES OF HEALTH.)"
103,Senate,16,1993-02-24,1,16,98,0,0.0,0.0,0.0,0.0,0.0,SRES71,Amendment Agreed to,It is the sense of the Senate that the rate of pay of Senators should be frozen for one year.,On the Amendment,"S.RES.71   BY FORD, WENDELL (D-KY) -- OMNIBUS COMMITTEE FUNDING RESOLUTION FOR 1993 AND 1994 AUTHORIZING BIENNIAL EXPENDITURES (SENATE AGREED TO THE MITCHELL AMENDMENT NO. 51 TO AMENDMENT NO. 50, TO EXPRESS THE SENSE OF THE SENATE THAT THE RATE OF PAY OF SENATORS SHOULD BE FROZEN FOR 1 YEAR.)"
103,Senate,17,1993-02-24,1,17,30,68,0.325,-0.946,-0.197,-0.126,-34.056,SRES71,Amendment Rejected,To eliminate funding for the Special Committee on Aging and to abolish the committee.,On the Amendment,"(SENATE REJECTED THE COCHRAN AMENDMENT NO. 59 TO AMENDMENT NO. 58, TO ELIMINATE FUNDING FOR THE SPECIAL COMMITTEE ON AGING AND TO ABOLISH THE COMMITTEE EFFECTIVE APRIL 1, 1993.)"
103,Senate,18,1993-02-24,1,18,43,56,0.177,-0.984,-0.132,-0.095,-47.417,SRES71,Amendment Rejected,"To abolish the Committee on Aging of the Senate, effective January 1, 1994.",On the Amendment,"(SENATE REJECTED THE REID AMENDMENT NO. 58, TO ABOLISH THE SPECIAL COMMITTEE ON AGING OF THE SENATE, EFFECTIVE JANUARY 1, 1994.)"
103,Senate,19,1993-02-24,1,19,29,69,0.332,0.387,-0.143,0.102,-37.475,SRES71,Amendment Rejected,"To reduce committee funding for the period March 1, 1993, through February 28, 1995.",On the Amendment,"(SENATE REJECTED THE CHAFEE AMENDMENT NO. 61, TO REDUCE COMMITTEE FUNDING FOR THE PERIOD MARCH 1, 1993 THROUGH FEBRUARY 28, 1995.)"
103,Senate,20,1993-02-25,1,20,94,2,0.0,0.0,0.0,0.0,0.0,SRES71,Bill Passed,An original resolution authorizing biennial expenditures by the committees of the Senate.,On Passage of the Bill,"(SENATE PASSED S.RES. 71, AUTHORIZING BIENNIAL EXPENDITURES BY THE COMMITTEES OF THE SENATE.)"
103,Senate,21,1993-03-03,1,21,58,43,-0.029,-0.309,0.631,-0.884,-0.405,S382,Motion to Table Agreed to,To pay for the extension of unemployment benefits through the enactment of savings to streamline government and enhance management efficiency.,On the Motion to Table,"S.382  BY MOYNIHAN (D-NY) -- EMERGENCY UNEMPLOYMENT COMPENSATION AMENDMENTS OF 1993 (SENATE TABLED THE PACKWOOD AMENDMENT NO. 66, TO PROVIDE FOR THE PAYMENT OF UNEMPLOYMENT BENEFITS THROUGH THE ENACTMENT OF SAVINGS TO STREAMLINE GOVERNMENT AND ENHANCE MANAGEMENT EFFICIENCY.)"
103,Senate,22,1993-03-03,1,22,44,55,-0.036,0.083,-0.733,0.392,-1.427,S382,Motion Rejected,"Sense of the Senate that until the President of the U.S. has submitted the budget required by Section 300 of the Congressional Budget Act of 1974, no Concurrent Resolution on the Budget should be considered.",On the Motion,"(THREE-FIFTHS OF THOSE SENATORS DULY CHOSEN AND SWORN, NOT HAVING VOTED IN THE AFFIRMATIVE, SENATE FAILED TO WAIVE THE CONGRESSIONAL BUDGET ACT OF 1974 WITH RESPECT TO CONSIDERATION OF DOMENICI AMENDMENT NO. 67, EXPRESSING THE SENSE OF THE SENATE THAT UNTIL THE PRESIDENT HAS SUBMITTED THE BUDGET REQUIRED BY SECTION 300 OF THE CONGRESSIONAL BUDGET ACT, NO CONCURRENT RESOLUTION ON THE BUDGET SHOULD BE CONSIDERED.)"
103,Senate,23,1993-03-03,1,23,58,41,0.124,-0.064,0.328,-0.471,-8.609,S382,Motion to Table Agreed to,"To eliminate the cost-of-living adjustments for Federal employees and Members of Congress in Calendar year 1994, and for other purposes.",On the Motion to Table,"(SENATE TABLED THE BROWN AMENDMENT NO. 69, TO ELIMINATE COST OF LIVING ADJUSTMENT FOR FEDERAL EMPLOYEES AND MEMBERS OF CONGRESS IN CALENDAR YEAR 1994.)"
103,Senate,24,1993-03-03,1,24,67,33,0.081,0.964,0.452,0.201,-14.012,HR920,Bill Passed,"A bill to extend the emergency unemployment compensation program, and for other purposes.",On Passage of the Bill,"H.R.920  BY ROSTENKOWSKI (D-IL) -- EMERGENCY UNEMPLOYMENT COMPENSATION AMENDMENTS OF 1993 (PUB. L. 103-6, APPROVED 3/04/93) (SENATE PASSED H.R. 920, TO EXTEND THE EMERGENCY UNEMPLOYMENT COMPENSATION PROGRAM.)"
103,Senate,25,1993-03-05,1,25,52,36,0.106,0.614,0.71,-0.433,-2.887,S460,Cloture on the Motion to Proceed Rejected,"An original bill to establish national voter registration procedures for Federal elections, and for other purposes.",On Cloture on the Motion to Proceed,"S.460  BY FORD, WENDELL (D-KY) -- NATIONAL VOTER REGISTRATION ACT OF 1993 (THREE-FIFTHS OF THOSE SENATORS DULY CHOSEN AND SWORN NOT HAVING VOTED IN THE AFFIRMATIVE, SENATE FAILED TO CLOSE FURTHER DEBATE ON THE MOTION TO PROCEED TO CONSIDERATION OF THE BILL.)"
103,Senate,26,1993-03-09,1,26,62,38,0.111,0.001,0.74,-0.03,-5.19,S460,Cloture on the Motion to Proceed Agreed to,"An original bill to establish national voter registration procedures for Federal elections, and for other purposes.",On Cloture on the Motion to Proceed,"(THREE-FIFTHS OF THOSE SENATORS DULY CHOSEN AND SWORN HAVING VOTED IN THE AFFIRMATIVE, SENATE AGREED TO CLOSE FURTHER DEBATE ON THE MOTION TO PROCEED TO CONSIDERATION OF THE BILL.)"
103,Senate,27,1993-03-10,1,27,45,52,-0.001,0.435,-0.209,0.06,-24.93,S460,Motion Rejected,To grant the power to the President to reduce budget authority.,On the Motion,"(THREE-FIFTHS OF THOSE SENATORS DULY CHOSEN AND SWORN NOT HAVING VOTED IN THE AFFIRMATIVE, SENATE REJECTED A MOTION TO WAIVE SECTION 306 OF THE CONGRESSIONAL BUDGET ACT OF 1974 WITH RESPECT TO THE CONSIDERATION OF MCCAIN AMENDMENT NO. 73, TO GRANT THE POWER TO THE PRESIDENT TO REDUCE BUDGET AUTHORITY.)"
103,Senate,28,1993-03-10,1,28,56,41,0.042,-0.258,0.709,-0.554,-1.591,S460,Motion to Table Agreed to,"To establish national voter registration procedures for Federal elections, and for other purposes.",On the Motion to Table,"(SENATE TABLED THE KEMPTHORNE AMENDMENT NO. 78, TO EXEMPT FROM COVERAGE THOSE STATES IN WHICH 75 PERCENT OR MORE OF THE VOTING AGE POPULATION IS REGISTERED TO VOTE.)"
103,Senate,29,1993-03-11,1,29,99,0,0.0,0.0,0.0,0.0,0.0,PN96,Nomination Confirmed,"Janet Reno, of Florida, to be Attorney General",On the Nomination,"(SENATE CONFIRMED JANET RENO, OF FLORIDA, TO ATTORNEY GENERAL.)"
103,Senate,30,1993-03-11,1,30,55,42,-0.022,-0.031,0.706,0.322,-7.806,S460,Motion to Table Agreed to,To ensure that individuals applying for agency based registration are not coerced by such agencies.,On the Motion to Table,"S.460  BY FORD, WENDELL (D-KY) -- NATIONAL VOTER REGISTRATION ACT OF 1993 (SENATE TABLED THE MCCAIN/MCCONNELL AMENDMENT NO. 79, TO RESTRICT STATE AGENCIES FROM REGISTERING INDIVIDUALS THAT RECEIVE FINANCIAL AID FROM THAT AGENCY.)"
103,Senate,31,1993-03-11,1,31,53,43,-0.122,-0.932,0.736,-0.328,-3.236,S460,Motion to Table Agreed to,To put off the effective date with respect to a State until January first of the year after the year in which Congress enacts legislation authorizing and appropriating funds to pay the State's costs of implementing the Act.,On the Motion to Table,"(SENATE TABLED NICKLES AMENDMENT NO. 80, TO DELAY ENACTMENT UNTIL ONE YEAR AFTER APPROPRIATIONS HAVE BEEN AUTHORIZED TO PAY STATE'S COSTS OF IMPLEMENTING THE ACT.)"
103,Senate,32,1993-03-16,1,32,99,0,0.0,0.0,0.0,0.0,0.0,S460,Amendment Agreed to,"To exempt States which have enacted legislation to permit registration on Election Day at the polling place, to eliminate the provision on a written declaration to register, a technical provision which relates to the transmittal of registration application by motor vehicle officials to the appropriate State election authority, to modify the effective date for the States which have a State constitutional problem to conforming to the Act, and a provision relating to the notice of the disposition of the mail application for registration.",On the Amendment,"(SENATE AGREED TO FORD AMENDMENT NO. 123, TO EXEMPT STATES WHICH HAVE ENACTED LEGISLATION TO PERMIT REGISTRATION ON ELECTION DAY AT THE POLLING PLACE, TO ELIMINATE THE PROVISION ON A WRITTEN DECLARATION TO REGISTER, A TECHNICAL PROVISION WHICH RELATES TO THE TRANSMITTAL OF REGISTRATION APPLICATION BY MOTOR VEHICLE OFFICIALS TO THE APPROPRIATE STATE ELECTION AUTHORITY, TO MODIFY THE EFFECTIVE DATE FOR THE STATES WHICH HAVE A STATE CONSTITUTIONAL PROBLEM TO CONFORMING TO THE ACT, AND A PROVISION RELATING TO THE NOTICE OF THE DISPOSITION OF THE MAIL APPLICATION FOR REGISTRATION.)"
103,Senate,33,1993-03-16,1,33,59,41,0.069,-0.098,0.728,-0.341,-2.963,S460,Cloture Motion Rejected,"An original bill to establish national voter registration procedures for Federal elections, and for other purposes.",On the Cloture Motion,"(THREE-FIFTHS OF THOSE SENATORS DULY CHOSEN AND SWORN NOT HAVING VOTED IN THE AFFIRMATIVE, SENATE FAILED TO CLOSE FURTHER DEBATE ON THE BILL.)"
103,Senate,34,1993-03-17,1,34,58,40,0.12,0.46,0.561,-0.394,-3.889,S460,Motion to Table Agreed to,To provide for the imposition of civil penalties for misrepresentation or fraud concerning citizenship.,On the Motion to Table,"(SENATE TABLED THE SIMPSON AMENDMENT NO. 128, TO PROVIDE FOR THE IMPOSITION OF CIVIL PENALTIES FOR MISREPRESENTATION OR FRAUD CONCERNING CITIZENSHIP.)"
103,Senate,35,1993-03-17,1,35,58,40,0.105,0.582,0.709,-0.288,-4.985,S460,Motion to Table Agreed to,"To provide for a study to determine whether, after enactment, as many as 3.0 percent of persons who are registered to vote are noncitizens, and if that is the case, to provide expedited procedures for sunsetting parts of the bill.",On the Motion to Table,"(SENATE TABLED THE SIMPSON MODIFIED AMENDMENT NO. 129, TO PROVIDE FOR A STUDY TO DETERMINE WHETHER, AFTER ENACTMENT, AS MANY AS 3.0 PERCENT OF PERSONS WHO ARE REGISTERED TO VOTE ARE NONCITIZENS.)"
103,Senate,36,1993-03-17,1,36,58,40,0.231,0.971,0.403,-0.387,-9.473,S460,Motion to Table Agreed to,To require procedures to be developed and implemented to register voters upon their being inducted into the Armed Forces and to allow members of the Armed Forces to vote by Absentee ballot.,On the Motion to Table,"(SENATE TABLED THE MCCAIN/GRAMM AMENDMENT NO. 112, TO PROVIDE FOR THE REGISTRATION AND VOTING BY INDIVIDUALS SERVING IN THE ARMED FORCES.)"
103,Senate,37,1993-03-17,1,37,59,39,0.037,0.152,0.729,0.212,-6.377,S460,Motion to Table Agreed to,To provide that a State shall be exempt from the Act if it is determined that compliance with this Act would increase taxes on its citizens.,On the Motion to Table,"(SENATE TABLED THE HELMS AMENDMENT NO. 111, TO PROVIDE THAT A STATE SHALL BE EXEMPT FROM THE ACT IF IT IS DETERMINED THAT COMPLIANCE WITH THIS ACT WOULD INCREASE TAXES ON ITS CITIZENS.)"
103,Senate,38,1993-03-17,1,38,63,37,0.114,0.001,0.741,-0.04,-5.094,HR2,Bill Passed,"A bill to establish national voter registration procedures for Federal elections, and for other purposes.",On Passage of the Bill,"H.R.2    BY SWIFT (D-WA) -- NATIONAL VOTER REGISTRATION ACT OF 1993 (MOTOR VOTER BILL) (PUB. L. 103-31, APPROVED 5/20/93) (SENATE PASSED H.R. 2, TO ESTABLISH NATIONAL VOTER REGISTRATION PROCEDURES FOR FEDERAL ELECTIONS.)"
103,Senate,39,1993-03-18,1,39,88,12,-0.16,-0.987,-0.083,-0.336,-33.493,SCONRES18,Amendment Agreed to,To express the sense of the Senate regarding the barge tax.,On the Amendment,"S.C.R.18   BY SASSER (D-TN) -- RESOLUTION CONCERNING THE CONGRESSIONAL BUDGET FOR FISCAL YEARS 1994, 1995, 1996, 1997, AND 1998 (SENATE AGREED TO THE HARKIN MODIFIED AMENDMENT NO. 181, TO EXPRESS THE SENSE OF THE SENATE THAT THE REVENUE FIGURES SET FORTH IN THIS RESOLUTION DO NOT ASSUME AN INCREASE IN INLAND BARGE FUEL TAXES BEYOND THOSE INCREASES ALREADY SCHEDULED IN CURRENT LAW.)"
103,Senate,40,1993-03-18,1,40,46,54,-0.096,-0.066,-0.743,0.149,-4.91,SCONRES18,Amendment Rejected,To eliminate the energy tax and offset lost revenues by reducing spending increases.,On the Amendment,"(SENATE REJECTED NICKLES AMENDMENT NO. 182, TO ELIMINATE THE ENERGY TAX AND OFFSET LOST REVENUES BY REDUCING SPENDING INCREASES.)"
103,Senate,41,1993-03-19,1,41,84,12,0.617,0.683,0.307,-0.297,-22.631,SCONRES18,Amendment Agreed to,To ensure that fiscal year 1998 funding levels of the Head Start program are consistent with the levels requested by President Clinton in his investment program.,On the Amendment,"(SENATE AGREED TO THE KENNEDY AMENDMENT NO. 183, TO ENSURE THAT FISCAL YEAR 1998 FUNDING LEVELS OF THE HEAD START PROGRAM ARE CONSISTENT WITH THE LEVELS REQUESTED BY THE PRESIDENT IN HIS INVESTMENT PROGRAM.)"
103,Senate,42,1993-03-19,1,42,55,42,-0.103,0.726,0.348,0.185,-17.241,SCONRES18,Motion to Table Agreed to,To freeze non-defense discretionary spending across the board for five years.,On the Motion to Table,"(SENATE TABLED THE GRASSLEY MODIFIED AMENDMENT NO. 184, TO FREEZE NON-DEFENSE DISCRETIONARY SPENDING ACROSS THE BOARD FOR FIVE YEARS.)"
103,Senate,43,1993-03-23,1,43,56,44,-0.025,0.218,0.736,-0.389,-1.467,SCONRES18,Amendment Agreed to,"To ensure that fiscal year 1998 funding levels for Community Policing (""Cops on the Beat"") program are consistent with the levels requested by President Clinton in his investment program.",On the Amendment,"(SENATE AGREED TO DECONCINI AMENDMENT NO. 185, TO ENSURE THAT FISCAL YEAR 1998 FUNDING LEVELS FOR COMMUNITY POLICING PROGRAMS ARE CONSISTENT WITH THE LEVELS REQUESTED BY THE PRESIDENT IN HIS INVESTMENT PROGRAM.)"
103,Senate,44,1993-03-23,1,44,48,52,-0.068,0.988,0.093,-0.018,-58.521,SCONRES18,Amendment Rejected,"Sense of the Senate that any increases set forth do not assume an energy tax on nonconventional fuels, including solar, geothermal, wind, and biomass-dervived fuels.",On the Amendment,"(SENATE REJECTED THE WELLSTONE AMENDMENT NO. 186, TO EXPRESS THE SENSE OF THE SENATE THAT ANY INCREASE IN REVENUES SET FORTH IN THIS RESOLUTION DO NOT ASSUME AN ENERGY TAX OR FEE ON NONCONVENTIONAL FUELS.)"
103,Senate,45,1993-03-23,1,45,54,45,0.398,0.87,0.33,-0.662,-16.835,SCONRES18,Amendment Agreed to,To state the assumptions of the resolution for domestic livestock grazing on Federal lands and royalty fees for hardrock mining.,On the Amendment,"(SENATE AGREED TO BINGAMAN AMENDMENT NO. 188, TO STATE THE ASSUMPTIONS OF THE RESOLUTION REGARDING FEES FOR DOMESTIC LIVESTOCK GRAZING ON FEDERAL LANDS AND ROYALTY FEES FOR HARDROCK MINING.)"
103,Senate,46,1993-03-23,1,46,69,30,-0.583,0.107,-0.094,-0.378,-48.705,SCONRES18,Amendment Agreed to,To express the sense of the Senate regarding budget functional category 050 adjustments for changes in inflation assumptions and in assumptions regarding Federal pay increases.,On the Amendment,"(SENATE AGREED TO NUNN AMENDMENT NO. 189, TO EXPRESS THE SENSE OF THE SENATE REGARDING THE EFFECTS OF CHANGES IN INFLATION ASSUMPTIONS AND IN ASSUMPTIONS REGARDING FEDERAL PAY INCREASES ON SPENDING LEVELS FOR NATIONAL DEFENSE AND OTHER FEDERAL FUNCTIONS.)"
103,Senate,47,1993-03-23,1,47,56,43,-0.185,0.201,-0.297,-0.063,-25.219,SCONRES18,Amendment Agreed to,To express the sense of the Senate regarding the relationship between appropriations for fiscal year 1994 for budget functional category 050 (national defense) and the levels of budget authority and outlays that are provided for in this concurrent resolution for such fiscal year for such functional category.,On the Amendment,"(SENATE AGREED TO NUNN AMENDMENT NO. 192, TO EXPRESS THE SENSE OF THE SENATE REGARDING THE CONSISTENCY OF LEVEL OF APPROPRIATIONS FOR NATIONAL DEFENSE FOR FISCAL YEAR 1994 AND THE BUDGET RESOLUTION.)"
103,Senate,48,1993-03-23,1,48,60,40,0.026,0.171,0.325,0.14,-14.232,SCONRES18,Motion to Table Agreed to,"To alter the instructions to the Energy and Natural Resources Committee by reducing the amounts assumed to be generated through increases in grazing fees, changes to the Mining Laws of the United States, increases in recreation fees, and imposition of an irrigation surcharge.",On the Motion to Table,"(SENATE TABLED THE WALLOP AMENDMENT NO. 194, TO ALTER THE INSTRUCTIONS TO THE COMMITTEE ON ENERGY AND NATURAL RESOURCES BY REDUCING THE AMOUNTS ASSUMED TO BE GENERATED THROUGH INCREASES IN GRAZING FEES, CHANGES TO THE MINING LAWS OF THE UNITED STATES, INCREASES IN RECREATION FEES, AND IMPOSITION OF AN IRRIGATION SURCHARGE.)"
103,Senate,49,1993-03-23,1,49,51,48,-0.226,-0.737,0.23,-0.281,-23.063,SCONRES18,Motion to Table Agreed to,"To reduce Function 920 to reflect a freeze of Federal department and agency overhead in FY94 and FY95, and an adjustment for inflation through 1998.",On the Motion to Table,"(SENATE TABLED THE BROWN AMENDMENT NO. 196, TO REDUCE FUNCTION 920 TO REFLECT A FREEZE OF FEDERAL DEPARTMENT AND AGENCY OVERHEAD IN FISCAL YEARS 1994 AND 1995, AND AN ADJUSTMENT FOR INFLATION THROUGH 1998.)"
103,Senate,50,1993-03-23,1,50,59,41,-0.064,0.88,0.297,0.154,-20.736,SCONRES18,Motion to Table Agreed to,To adjust defense spending consistent with a $60 billion reduction from last year's defense plan over 1994 to 1998.,On the Motion to Table,"(SENATE TABLED THE DOMENICI AMENDMENT NO. 198, TO ADJUST DEFENSE SPENDING CONSISTENT WITH A $60 BILLION REDUCTION FROM LAST YEAR'S DEFENSE PLAN OVER 1994 TO 1998.)"
103,Senate,51,1993-03-23,1,51,82,15,0.48,0.586,0.257,-0.117,-23.948,SCONRES18,Amendment Agreed to,"To ensure that fiscal year 1998 funding levels for Women, Infants, and Children (WIC) program are consistent with the levels requested by President Clinton in his investment program.",On the Amendment,"(SENATE AGREED TO LEAHY AMENDMENT NO. 202, TO ENSURE THAT FISCAL YEAR 1998 FUNDING LEVELS FOR THE WOMEN, INFANTS, AND CHILDREN (WIC) PROGRAM ARE CONSISTENT WITH THE LEVELS REQUESTED BY THE PRESIDENT IN HIS INVESTMENT PROGRAM.)"
103,Senate,52,1993-03-23,1,52,55,44,-0.069,0.998,0.507,0.104,-11.434,SCONRES18,Motion to Table Agreed to,To delete increases in Inland Waterways diesel fuel user fee and offset the revenue losses by reducing domestic discretionary increases by equivalent amount.,On the Motion to Table,"(SENATE TABLED THE GORTON AMENDMENT NO. 209, TO DELETE THE INCREASES IN THE INLAND WATERWAYS DIESEL FUEL USER FEE AND OFFSET THE REVENUE LOSSES BY REDUCING DOMESTIC DISCRETIONARY INCREASES BY AN EQUIVALENT AMOUNT.)"
103,Senate,53,1993-03-23,1,53,55,44,-0.026,0.208,0.734,-0.388,-1.462,SCONRES18,Motion to Table Agreed to,To conform the budget resolution with the assumption that the assumed Btu tax will not apply to aviation fuel.,On the Motion to Table,"(SENATE TABLED THE MURKOWSKI AMENDMENT NO. 203, TO CONFORM THE BUDGET RESOLUTION WITH THE ASSUMPTION THAT THE ASSUMED BTU TAX NOT APPLY TO AVIATION FUEL.)"
103,Senate,54,1993-03-23,1,54,70,29,0.208,-0.978,0.319,-0.074,-19.151,SCONRES18,Amendment Agreed to,To ensure that fiscal year 1998 funding levels for defense conversion programs are consistent with the levels requested by President Clinton in his investment program.,On the Amendment,"(SENATE AGREED TO BINGAMAN AMENDMENT NO. 215, TO ENSURE THAT FISCAL YEAR 1998 FUNDING LEVELS FOR EDUCATION REFORM AND INITIATIVES ARE CONSISTENT WITH THE LEVELS REQUESTED BY THE PRESIDENT IN HIS INVESTMENT PROGRAM.)"
103,Senate,55,1993-03-23,1,55,52,47,-0.103,-0.01,0.74,-0.001,-6.787,SCONRES18,Motion to Table Agreed to,"To express the sense of the Senate that no small business, family farm, or family ranch have its taxes increased to fulfill the requirements of this concurrent resolution.",On the Motion to Table,"(SENATE TABLED THE PRESSLER AMENDMENT NO. 210, TO EXPRESS THE SENSE OF THE SENATE THAT NO SMALL BUSINESS, FAMILY FARM, OR FAMILY RANCH HAVE ITS TAXES INCREASED TO FULFILL THE REQUIREMENTS OF THIS CONCURRENT RESOLUTION.)"
