congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
92,Senate,50,1971-05-19,,,25,76,0.999,-0.036,-0.082,0.343,-57.118,HR6531,,,,TO AMEND H.R. 6531 BY CALLING FOR NEGOTIATIONS TO ACHIEVE MUTUAL FORCE REDUCTIONS IN EUROPE BETWEEN NATO AND WARSAW PACT FORCES; AS A SUBSTITUTE FOR MANSFIELD AMENDMENT.
92,Senate,51,1971-05-19,,,29,70,-0.12,-0.942,0.155,0.161,-42.924,HR6531,,,,"TO AMEND MANSFIELD AMENDMENT TO H.R. 6531 BY PROVIDING THAT UNLESS HEREINAFTER AUTHORIZED BY CONGRESS, NO FUNDS MAY BE USED AFTER DECEMBER 31, 1971, TO SUPPORT U.S. MILITARY PERSONNEL IN EUROPE IN EXCESS OF 150,000."
92,Senate,52,1971-05-19,,,15,84,-0.264,-0.884,0.153,0.21,-34.56,HR6531,,,,"TO AMEND MANSFIELD AMENDMENT TO H.R. 6531 BY REDUCING U.S. FORCES IN EUROPE TO A MAXIMUM OF 250,000 INSTEAD OF 150,000."
92,Senate,53,1971-05-19,,,37,64,-0.152,0.988,0.168,-0.084,-44.447,HR6531,,,,"TO AMEND H.R. 6531 BY BARRING FUNDS FOR USE AFTER DECEMBER 31, 1971, TO SUPPORT U.S. MILITARY PERSONNEL IN EUROPE IN EXCESS OF 150,000."
92,Senate,54,1971-05-19,,,61,40,0.256,-0.69,0.1,0.113,-58.116,HR8190,,,,"TO AMEND H.R. 8190, SUPPLEMENTAL APPROPRIATIONS BILL FOR 1971, BY STRIKING FROM THE BILL $85.3 MILLION FOR CONTINUED DEVELOPMENT OF THE CIVIL SUPERSONIC AIRCRAFT (SST)."
92,Senate,55,1971-05-19,,,92,3,0.4,-0.915,0.103,-0.81,-9.804,HR8190,,,,TO AMEND H.R. 8190 BY APPROPRIATING FUNDS FOR EXPENSES NECESSARY FOR THE TERMINATION OF THE CIVIL SUPERSONIC AIRCRAFT PROGRAM.
92,Senate,56,1971-05-19,,,50,46,-0.143,0.159,-0.236,-0.486,-31.839,HR8190,,,,TO AMEND JAVITS AMENDMENT TO H.R. 8190 BY REDUCING FUNDS AVAILABLE FOR THE NEIGHBORHOOD YOUTH CORPS SUMMER PROGRAM.
92,Senate,57,1971-05-19,,,95,0,0.0,0.0,0.0,0.0,0.0,HR8190,,,,TO PASS H.R. 8190.
92,Senate,58,1971-05-21,,,29,35,-0.479,0.748,-0.098,-0.366,-34.096,HR8190,,,,TO ADOPT THE CONFERENCE REPORT ON THE DISAGREEING VOTES OF THE TWO HOUSES ON THE AMENDMENTS OF THE SENATE TO H.R. 8190.
92,Senate,59,1971-05-21,,,26,38,-0.448,0.864,-0.127,-0.406,-30.618,HR8190,,,,TO TABLE THE MOTION TO RECONSIDER THE VOTE BY WHICH THE CONFERENCE REPORT ON H.R. 8190 WAS ADOPTED.
92,Senate,60,1971-05-24,,,28,34,-0.593,0.68,0.122,0.488,-31.899,HR8190,,,,"TO MOVE TO RECONSIDER THE VOTE OF MAY 21, 1971, BY WHICH THE SENATE AGREED TO THE CONFERENCE REPORT ON H.R. 8190 (A NEGATIVE VOTE ON THE MOTION TO RECONSIDER WILL SUSTAIN THE PREVIOUS VOTE.)"
92,Senate,61,1971-05-25,,,9,68,-0.499,0.728,0.238,0.031,-18.919,HR6531,,,,"TO AMEND THE NELSON (WIS.) AMENDMENT TO H.R. 6531, BY BARRING ASSIGNMENT OF DRAFTEES TO DUTY IN ANY COMBAT AREA OUTSIDE OF THE UNITED STATES AFTER DECEMBER 31, 1971, EXCEPTING VOLUNTEERS."
92,Senate,62,1971-05-25,,,25,60,-0.408,0.515,0.223,0.29,-31.335,HR6531,,,,"TO AMEND H.R. 6531 BY BARRING ASSIGNMENT OF DRAFTEES TO CONBAT IN SOUTHEAST ASIA AFTER DECEMBER 31, 1971, EXCEPTING VOLUNTEERS."
92,Senate,63,1971-05-25,,,28,55,-0.274,-0.023,0.109,-0.035,-41.87,HR6531,,,,TO AMEND H.R. 6531 BY BARRING PAYMENT OF BONUSES FOR ENLISTMENT OR REENLISTMENT IN THE ARMED FORCES.
92,Senate,64,1971-05-26,,,9,75,0.445,-0.896,-0.12,0.163,-27.547,HR6531,,,,"TO AMEND SCHWEIKER (PENNA.) AMENDMENT TO H.R. 6531 BY EXTENDING FOR 18 MONTHS, INSTEAD OF 2 YEARS, THE MILITARY DRAFT."
92,Senate,65,1971-05-26,,,39,47,-0.408,0.913,0.157,0.273,-42.496,HR6531,,,,TO AMEND H.R. 6531 BY INCREASING FUNDS FOR PAY INCREASES FOR MILITARY PERSONNEL BY AN ADDITIONAL $1.7.
92,Senate,66,1971-06-03,,,33,62,-0.226,-0.974,0.281,0.02,-29.178,SRES108,,,,"TO PASS S. RES. 108, EXPRESSING DISAPPROVAL FOR THE PRESIDENT'S REORGANIZATION PLAN NO. 1 OF 1971, CONSOLIDATING SEVERAL VOLUNTARY ACTION PROGRAMS INTO A NEW AGENCY CALLED ACTION.  (A NEGATIVE VOTE INDICATES SUPPORT OF THE PLAN.)"
92,Senate,67,1971-06-04,,,25,74,-0.555,0.799,0.272,0.419,-36.288,HR6531,,,,"TO AMEND SCHWEIKER AMENDMENT TO H.R. 6531 BY TERMINATING AUTHORITY TO INDUCT PERSONS INTO THE ARMED FORCES AFTER JULY 1, 1971."
92,Senate,68,1971-06-04,,,45,54,-0.113,-0.008,0.211,0.32,-34.244,HR6531,,,,TO AMEND H.R. 6531 BY EXTENDING THE DRAFT FOR ONE YEAR INSTEAD OF TWO YEARS AS PROVIDED IN THE BILL.
92,Senate,69,1971-06-07,,,24,55,-0.535,0.808,0.189,0.299,-35.567,HR6531,,,,TO AMEND H.R. 6531 BY REDUCING FROM 20 TO 4 YEARS THE MAXIMUM NUMBER OF YEARS THAT A PERSON MAY SERVE ON A DRAFT BOARD.
92,Senate,70,1971-06-07,,,67,10,-0.011,0.912,0.113,0.431,-21.972,HR6531,,,,"TO AMEND H.R. 6531 BY EXEMPTING FROM MILITARY INDUCTION ANY PERSON WHOSE FAMILY HAS HAD A MEMBER DIE IN THE LINE OF DUTY, BECOME MISSING IN ACTION, OR BE TAKEN A PRISONER OF WAR."
92,Senate,71,1971-06-08,,,48,35,-0.134,-0.879,0.209,-0.243,-18.925,S575,,,,"TO ADOPT THE CONFERENCE REPORT ON S. 575, AUTHORIZING FUNDS FOR THE APPALACHIAN REGIONAL DEVELOPMENT PROGRAM."
92,Senate,72,1971-06-08,,,55,32,-0.311,0.905,0.085,0.253,-47.078,HR6531,,,,"TO AMEND H.R. 6531 BY INCREASING FUNDS FOR PAY INCREASES FOR MILITARY PERSONNEL, MAINLY IN THE LOWER ENLISTED GRADES AND LOWER RANKS OF COMMISSIONED OFFICERS."
92,Senate,73,1971-06-08,,,17,66,-0.451,0.421,0.225,0.234,-27.14,HR6531,,,,TO AMEND H.R. 6531 BY REDUCING FROM 26 TO 18 YEARS (PRESENT LAW) THE AGE WHICH STATUTE OF LIMITATIONS BEGINS TO RUN ON OFFENCES FOR FAILURE TO REGISTER FOR THE DRAFT.
92,Senate,74,1971-06-08,,,49,33,-0.073,0.525,0.236,0.289,-26.899,HR6531,,,,TO AMEND H.R. 6531 BY PROVIDING THAT A PERSON REGISTERING FOR THE DRAFT BE INFORMED OF HIS RIGHT TO BE REGISTERED AT THE SAME TIME FOR VOTING IN FEDERAL ELECTIONS.
92,Senate,75,1971-06-08,,,15,59,-0.365,0.07,0.274,0.272,-18.925,HR6531,,,,TO AMEND H.R. 6531 BY PERMITTING A DRAFT REGISTRANT TO BE A CONSCIENTIOUS OBJECTOR BASED ON THE NATURE OF THE PARTICULAR WAR.
92,Senate,76,1971-06-09,,,71,12,0.715,-0.26,0.116,-0.537,-30.755,HR6531,,,,"TO AMEND THE KENNEDY AMENDMENT TO H.R. 6531 BY REDUCING FROM 150,000 TO 130,000 AND 140,000, RESPECTIVELY, FOR 1972 AND 1973, THE MAXIMUM NUMBER OF PERSONS THAT MAY BE INDUCTED INTO THE ARMED FORCES."
92,Senate,77,1971-06-09,,,83,4,0.495,0.119,0.27,0.075,-9.952,HR6531,,,,"TO AMEND H.R. 6531, BY REQUIRING CONGRESSIONAL AUTHORIZATION FOR THE INDUCTION OF A GREATER NUMBER OF DRAFTEES AS STIPULATED IN THE STENNIS AMENDMENT."
92,Senate,78,1971-06-09,,,28,57,-0.59,0.793,0.166,0.325,-41.777,HR6531,,,,"TO AMEND H.R. 6531 BY LIMITING TO 100,000 AND 60,000, RESPECTIVELY, FOR FISCAL YEARS 1972 AND 1973, MAXIMUM NUMBER OF PERSONS TO BE INDUCTED INTO THE ARMED FORCES."
92,Senate,79,1971-06-09,,,85,0,0.0,0.0,0.0,0.0,0.0,HR6531,,,,"TO AMEND H.R. 6531 BY ADDING A NEW TITLE, PROVIDING FOR THE IDENTIFICATION AND TREATMENT OF DRUG AND ALCOHOL ADDICTION IN THE ARMED FORCES."
92,Senate,80,1971-06-09,,,82,1,0.0,0.0,0.0,0.0,0.0,HR6531,,,,TO AMEND H.R. 6531 BY CALLING FOR THE PRESIDENT TO TAKE ALL POSSIBLE MEANS THROUGH INTERNATIONAL COOPERATION TO REDUCE THE ILLEGAL INPORTATION OF HEROIN AND OTHER NARCOTIC DRUGS INTO THE UNITED STATES.
92,Senate,81,1971-06-10,,,95,0,0.0,0.0,0.0,0.0,0.0,HR7016,,,,"TO PASS H.R. 7016, MAKING  APPROPRIATIONS FOR THE OFFICE OF EDUCATION AND RELATED AGENCIES FOR THE FISCAL YEAR 1972."
92,Senate,82,1971-06-16,,,45,56,-0.069,-0.158,0.252,0.361,-29.581,HR6531,,,,"TO AMEND H.R. 6531 BY BARRING USE OF FUNDS TO SUPPORT U.S. FORCES IN INDOCHINA AFTER JUNE 1, 1972, IF ALL AMERICAN POW'S ARE RELEASED AT LEAST 60 DAYS PRIOR TO THAT DATE."
92,Senate,83,1971-06-16,,,43,58,-0.071,-0.259,0.283,0.35,-26.242,HR6531,,,,"TO AMEND H.R. 6531 BY BARRING USE OF FUNDS TO SUPPORT U.S. FORCES IN INDOCHINA AFTER DECEMBER 31, 1971."
92,Senate,84,1971-06-17,,,36,55,-0.245,-0.006,0.075,0.261,-51.722,HR6531,,,,TO AMEND H.R. 6531 BY EXTENDING THE MILITARY DRAFT FOR 20 MONTHS INSTEAD OF 24 MONTHS.
92,Senate,85,1971-06-17,,,87,0,0.0,0.0,0.0,0.0,0.0,HR6531,,,,TO AMEND H.R. 6531 BY REQUIRING PUBLICATION IN THE FEDERAL REGISTER OF SELECTIVE SERVICE REGULATIONS 30 DAYS PRIOR TO DATE THEY ARE TO BECOME EFFECTIVE.
92,Senate,86,1971-06-17,,,32,57,-0.513,0.819,0.153,0.269,-45.822,HR6531,,,,"TO AMEND H.R. 6531 BY REQUIRING STATES TO NOTIFY WOMEN, AS WELL AS MEN, WHO REACH DRAFT-ELIGIBLE AGE, OF THEIR RIGHT TO REGISTER TO VOTE IN FEDERAL ELECTIONS."
92,Senate,87,1971-06-17,,,47,47,0.111,-0.252,0.089,0.462,-44.269,HR6531,,,,TO AMEND H.R. 6531 BY DIRECTING THE SECRETARY OF DEFENSE TO PROVIDE PROGRAMS AND OTHER INDUCEMENTS IN THE ARMED SERVICES WITH A VIEW TO CREATING AN ALL-VOLUNTEER MILITARY FORCE.
92,Senate,88,1971-06-17,,,43,48,-0.198,0.031,0.079,0.431,-44.94,HR6531,,,,"TO AMEND H.R. 6531 BY INCREASING TO 10,000 THE NUMBER OF ROTC SCHOLARSHIPS FOR EACH BRANCH OF THE ARMED SERVICES PER YEAR."
92,Senate,89,1971-06-17,,,38,49,-0.126,-0.006,0.259,0.453,-25.622,HR6531,,,,TO AMEND H.R. 6531 BY GRANTING REGISTRANTS ADDITIONAL PROCEDURAL RIGHTS IN ACTIONS BEFORE DRAFT BOARDS.
92,Senate,90,1971-06-18,,,13,68,-0.509,0.86,0.271,0.185,-22.607,HR6531,,,,TO AMEND H.R. 6531 BY REQUIRING A STATE OF WAR TO BE DECLARED BY CONGRESS PRIOR TO INDUCTING MEN INTO THE ARMED FORCES.
92,Senate,91,1971-06-18,,,20,63,-0.544,0.645,0.195,0.32,-32.949,HR6531,,,,TO AMEND H.R. 6531 BY GRANTING BROADER AUTHORITY TO THE SECRETARY OF DEFENSE TO ESTABLISH PERIODS FOR ENLISTMENT AND REENLISTMENT OF MILITARY PERSONNEL.
92,Senate,92,1971-06-21,,,32,50,-0.313,0.345,0.262,0.524,-26.916,HR6531,,,,TO AMEND H.R. 6531 BY DIRECTING THE SECRETARY OF DEFENSE TO FROMULATE A NEW SALARY STRUCTURE TO ATTRACT QUALIFIED PERSONNEL TO THE ARMED FORCES.
92,Senate,93,1971-06-21,,,34,54,-0.33,0.583,0.139,0.171,-44.266,HR6531,,,,"TO AMEND H.R. 6531 BY INCREASING HOSTILE FIRE AREA PAY, AS A SUBSTITUTE FOR A COMBAT ENLISTMENT BONUS PROVIDED IN THE BILL."
92,Senate,94,1971-06-21,,,89,0,0.0,0.0,0.0,0.0,0.0,HR6531,,,,"TO AMEND H.R. 6531 BY PROVIDING THAT THE CONGRESS DETERMINE THE SIZE OF THE ARMED FORCES, EXCEPT DURING PERIODS OF DECLARED NATIONAL EMERGENCY."
92,Senate,95,1971-06-22,,,30,63,-0.306,0.062,0.114,0.116,-46.899,HR6531,,,,TO AMEND H.R. 6531 BY REMOVING RESTRICTION ON COMPENSATION ON THE RETIRED PAY OF REGULAR MILITARY OFFICERS WHO ACCEPT FEDERAL CIVILIAN EMPLOYMENT.
92,Senate,96,1971-06-22,,,49,51,0.082,-0.489,-0.231,-0.342,-34.71,HR6531,,,,TO AMEND COOK AMENDMENT TO H.R. 6531 BY REQUIRING RELEASE OF AMERICAN PRISONERS IN NORTH VIETNAM PRIOR TO WITHDRAWAL OF U.S. FORCES.  (COOK AMENDMENT REQUIRES FIRM COMMITMENT FOR PRISONER RELEASE PRIOR TO U.S. WITHDRAWAL)
92,Senate,97,1971-06-22,,,49,51,-0.121,0.145,0.26,0.467,-28.782,HR6531,,,,"TO TABLE THE MOTION TO RECONSIDER THE VOTE BY WHICH THE STENNIS (D, MISS.) AMENDMENT TO H.R. 6531 WAS REJECTED."
