congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
94,Senate,46,1975-03-07,,,57,34,0.064,0.116,0.086,0.133,-48.453,SRES4,,,,"TO TABLE SEN. HATHAWAY'S AMENDMENT TO S. RES. 4, PROPOSING TO ALLOW EACH SENATOR 1/2 HOUR BEFORE AND 1/2 HOUR AFTER CLOTURE VOTE AND TO ALLOW A SENATOR TO YIELD HIS REMAINING TIME TO ANOTHER SENATOR."
94,Senate,47,1975-03-07,,,31,59,0.092,0.197,-0.101,-0.121,-43.739,SRES4,,,,TO RECONSIDER VOTE BY WHICH SEN. HATHAWAY'S AMENDMENT TO S. RES. 4 WAS TABLED.  (SEE VAR. 56)
94,Senate,48,1975-03-07,,,75,15,-0.087,0.996,0.143,0.423,-24.245,SRES4,,,,TO TABLE SEN. ALLEN'S APPEAL FROM THE RULING OF THE CHAIR THAT HIS MOTION TO AMEND S. RES. 4 (BY STRIKING AND INSERTING) WAS NOT DIVISIBLE.
94,Senate,49,1975-03-07,,,69,19,-0.182,0.835,0.104,0.427,-28.984,SRES4,,,,TO TABLE SEN. ALLEN'S AMENDMENT TO S. RES. 4 TO PROVIDE THAT EACH MEMBER HAVE 1 HOUR OF DEBATE PRIOR TO VOTE ON INVOKING CLOTURE.
94,Senate,50,1975-03-07,,,74,17,-0.049,0.717,0.098,0.445,-27.251,SRES4,,,,TO RECONSIDER THE VOTE BY WHICH IT WAS AGREED TO TABLE SEN. ALLEN'S AMENDMENT TO S. RES. 4 (SEE VAR. 59).
94,Senate,51,1975-03-07,,,69,22,-0.309,0.891,0.138,0.573,-27.058,SRES4,,,,TO TABLE ALLEN AMENDMNT TO S. RES. 4 TO PROVIDE THAT NO MORE THAN A TOTAL OF THREE CLOTURE MOTIONS CAN BE FILED WITH RESPECT TO ANY SENATE BILL OR ITS COMPANION HOUSE BILL IN ANY ONE CONGRESS.
94,Senate,52,1975-03-07,,,74,17,0.076,0.542,0.145,0.468,-23.666,SRES4,,,,TO RECONSIDER THE VOTE BY WHICH IT WAS AGREED TO TABLE SEN. ALLEN'S AMENDMENT TO S. RES 4.  (SEE VAR. 61.)
94,Senate,53,1975-03-07,,,75,13,-0.189,0.982,0.158,0.607,-18.544,SRES4,,,,TO TABLE SEN. ALLEN'S AMENDMENT TO S.RES. 4 TO PROVIDE THAT NO MORE THAN A TOTAL OF 3 CLOTURE MOTIONS CAN BE FILED WITH RESPECT TO ANY SENATE BILL OR ITS COMPANION HOUSE BILL IN ANY ONE SESSION OF CONGRESS.
94,Senate,54,1975-03-07,,,77,10,-0.117,0.993,0.145,0.551,-16.389,SRES4,,,,"TO TABLE SEN. ALLEN'S AMENDMENT TO S. RES. 4 (AS MODIFIED BY SEN. BYRD'S AMENDMENT) TO ADD TO THE LIST OF MOTIONS THAT COULD BE INCLUDED UNDER RULE 22 ""CONSIDERATION OF ANY OTHER BILL, RESOLUTION, OR OTHER MOTION ON THE CALENDER;""  THIS ADDITIONAL MATTER WOULD HAVE PRIORITY OVER ALL OTHER MOTIONS."
94,Senate,55,1975-03-07,,,58,28,0.095,0.009,0.131,0.273,-34.725,SRES4,,,,"TO PASS S. RES. 4, AS AMENDED."
94,Senate,56,1975-03-11,,,40,58,0.147,-0.706,0.158,0.467,-40.231,S7,,,,"TO AMEND S. 7, PROVIDING FOR THE REGULATION AND DEVELOPMENT OF SURFACE COAL MINING OPERATIONS, BY WITHDRAWING FROM ALL FORMS OF SURFACE MINING ANY FEDERAL COAL DEPOSITS WHERE THE SURFACE IS OWNED BY ANOTHER PARTY."
94,Senate,57,1975-03-11,,,28,69,0.212,-0.866,-0.252,-0.118,-23.218,S7,,,,TO AMEND S. 7 SO AS TO REMOVE RESTRICTIONS AGAINST MINING FEDERAL FOREST LANDS.
94,Senate,58,1975-03-11,,,17,77,0.12,0.993,-0.246,-0.264,-19.677,S7,,,,"TO AMEND S. 7 BY STRIKING SECTION 716, ESTABLISHING FEDERAL POLICY CONCERNING SURFACE OWNER PROTECTION WHERE FEDERAL DEPOSITS ARE TO BE MINED."
94,Senate,59,1975-03-12,,,28,66,0.095,-0.749,0.166,0.608,-34.197,S7,,,,TO AMEND S. 7 BY PROVIDING TO PHASE OUT SURFACE MINING ON SLOPES OF OVER 20 DEGREES.
94,Senate,60,1975-03-12,,,18,79,0.159,0.395,-0.17,-0.41,-23.688,S7,,,,TO AMEND S. 7 BY ALLOWING STATES TO OPT OUT OF PROVISIONS OF THE BILL.
94,Senate,61,1975-03-12,,,20,78,0.291,-0.941,-0.332,-0.04,-17.042,S7,,,,TO AMEND S. 7 BY STRIKING FROM THE BILL THE SECTION RELATING TO SPECIAL EMPLOYMENT BENEFITS FOR PERSONS WHO LOSE THEIR JOBS AS A RESULT OF THE BILL.
94,Senate,62,1975-03-12,,,85,13,0.299,0.252,0.318,0.696,-14.371,S7,,,,TO PASS S. 7.
94,Senate,63,1975-03-13,,,33,65,0.147,0.069,-0.093,-0.244,-48.674,S622,,,,"TO TABLE GLENN AMENDMENT TO S. 622, A BILL PROVIDING STANDBY EMERGENCY AUTHORITY TO ASSURE THAT THE ESSENTIAL ENERGY NEEDS OF THE U.S. ARE MET. THE AMENDMENT PROVIDES TO DELETE A SECTION EXEMPTING STATES FROM PRICE CONTROL WITH RESPECT TO OIL THEY OWN."
94,Senate,64,1975-03-17,,,88,0,0.0,0.0,0.0,0.0,0.0,S1172,,,,"TO PASS S. 1172, PROVIDING FOR A 10 YEAR TERM FOR THE APPOINTMENT OF THE DIRECTOR OF THE FBI."
94,Senate,65,1975-03-17,,,88,0,0.0,0.0,0.0,0.0,0.0,HCR133,,,,"TO AGREE TO H.CON.RES. 133, SETTING GUIDELINES FOR THE CONDUCT OF A MONETARY POLICY WITH A VIEW TO REDUCING INTEREST RATES."
94,Senate,66,1975-03-17,,,47,39,-0.176,-0.984,-0.163,0.02,-39.44,S326,,,,"TO AMEND S. 326, AUTHORIZING FISCAL 1975 FUNDS FOR CONTINUING THE CIVIL GOVERNMENT OF THE TRUST TERRITORY OF THE PACIFIC ISLANDS, BY AUTHORIZING FUNDS TO AID IN THE TRANSITION OF THE MARIANA ISLANDS TO A COMMONWEALTH STATUS."
94,Senate,67,1975-03-17,,,51,36,0.077,-0.1,0.075,0.047,-51.087,HR3260,,,,"TO AMEND H.R. 3260, DEALING WITH PRESIDENTIAL RECESSIONS OF BUDGETARY AUTHORITY, BY RESCINDING FUNDS APPROPRIATED FOR THE F-111F FIGHTER/BOMBER."
94,Senate,68,1975-03-17,,,76,8,0.521,-0.18,0.191,0.051,-18.199,HR3260,,,,TO PASS H.R. 3260 DEALING WITH PRESIDENTIAL RECESSIONS OF BUDGETARY AUTHORITY.
94,Senate,69,1975-03-18,,,38,58,0.245,-0.883,-0.102,-0.091,-53.226,HR2166,,,,"TO AMEND H.R. 2166, A BILL MAKING TAX REDUCTIONS, BY REDUCING THE AMOUNT OF THE TAX REDUCTION TO THAT PASSED IN HOUSE BILL, BEFORE AMENDED BY SENATE FINANCE COMMITTEE."
94,Senate,70,1975-03-18,,,37,59,0.246,-0.947,0.139,0.43,-44.587,HR2166,,,,"TO TABLE CRANSTON AMENDMENT TO H.R. 2166, LIMITING USE OF FOREIGN TAX CREDITS BY U.S. OIL COMPANIES, AND REPEALING OIL AND GAS DEPLETION ALLOWANCE EXCEPT FOR THE FIRST 3000 BBLS OF DAILY OIL AND GAS PRODUCTION BY INDEPENDENT COMPANIES."
94,Senate,71,1975-03-18,,,43,49,0.039,-0.582,0.172,0.325,-37.997,HR2166,,,,TO AMEND SEN. BENTSEN'S AMENDMENT TO H.R. 2166 BY REDUCING FROM 3000 BBLS OF OIL AND 18 MILLION CUBIC FEET OF NATURAL GAS TO 1000 BBLS OF OIL AND 6 MILLION CU. FT THE AMOUNT OF DAILY PRODUCTION BY INDEPENDENT OIL COMPANIES TO BE EXEMPT FROM OIL DEPLETION ALLOWANCE.
94,Senate,72,1975-03-18,,,47,44,0.168,-0.579,-0.094,-0.252,-49.046,HR2166,,,,TO AMEND H.R. 2166 BY REPEALING OIL AND GAS DEPLETION ALLOWANCE EXCEPT FOR THE FIRST 3000 BARRELS OF OIL AND 18 MILLION CUBIC FEET OF NATURAL GAS PRODUCED DAILY BY AN INDEPENDENT COMPANY.
94,Senate,73,1975-03-19,,,55,41,0.499,-0.637,0.12,0.444,-48.74,HR4592,,,,"TO AMEND THE COMM. AMENDMENT TO H.R. 4592, A BILL MAKING FOREIGN AID APPROPRIATIONS, BY INCREASING FUNDS FOR ECONOMIC ASSISTANCE FOR FOOD AND NUTRITION PROGRAMS."
94,Senate,74,1975-03-19,,,62,31,0.545,-0.751,0.181,0.462,-40.248,HR4592,,,,"TO AGREE TO COMMITTEE AMENDMENT TO H.R. 4592, WHICH AS AMENDED ABOVE PROVIDES $450 MILLION FOR FOOD AND NUTRITION PROGRAMS."
94,Senate,75,1975-03-19,,,30,65,-0.169,0.986,-0.034,-0.152,-56.715,HR4592,,,,"TO AGREE TO A COMMITTEE AMENDMENT TO H.R. 4592, INCREASING FUNDS FOR INDO-CHINA POSTWAR RECONSTRUCTION ASSISTANCE."
94,Senate,76,1975-03-19,,,29,65,-0.226,-0.241,0.146,0.419,-38.616,HR4592,,,,TO AMEND A COMMITTEE AMENDMENT TO H.R. 4592 BY INCREASING FUNDS FOR UN DEVELOPMENT PROGRAM.
94,Senate,77,1975-03-19,,,57,40,0.159,-0.169,0.095,0.301,-49.298,HR4592,,,,TO PASS H.R. 4592.
94,Senate,78,1975-03-19,,,45,52,-0.013,-0.986,-0.248,-0.112,-30.582,HR2166,,,,"TO TABLE SEN. HARTKE'S AMENDMENT TO H.R. 2166, REQUIRING THAT EARNINGS AND PROFITS OF CONTROLLED FOREIGN CORPORATIONS BE INCLUDED CURRENTLY IN THE INCOME OF U.S. SHAREHOLDERS."
94,Senate,79,1975-03-19,,,73,24,0.188,0.509,0.166,0.05,-29.645,HR2166,,,,TO AMEND H.R. 2166.  (SEE VAR. 88)
94,Senate,80,1975-03-19,,,52,46,0.122,-0.639,-0.136,-0.307,-45.664,HR2166,,,,"TO TABLE HOLLINGS AMENDMENT TO CRANSTON AMENDMENT TO H.R. 2166, RELATING TO OIL DEPLETION ALLOWANCE.  HOLLINGS AMENDMENT REPEALS OIL & GAS DEPLETION ALLOWANCE RETROACTIVE TO JAN. 1975 FOR 12 MAJOR OIL COMPANIES, AND PHASES OUT THE ALLOWANCE OVER A 4 YEAR PERIOD FOR SMALLER, INDEPENDENT COMPANIES."
94,Senate,81,1975-03-20,,,59,39,-0.247,0.729,0.216,0.398,-31.647,HR2166,,,,TO CLOSE FURTHER DEBATE ON H.R. 2166.
94,Senate,82,1975-03-20,,,86,11,-0.32,-0.948,-0.069,-0.287,-33.399,HR2166,,,,"TO RECOMMIT H.R. 2166 TO THE COMMITTEE ON FINANCE WITH INSTRUCTIONS TO REPORT BACK FORTHWITH AN AMENDMENT PROPOSED BY SEN. MANSFIELD AS A SUBSTITUTE FOR THE COMMITTEE AMENDMENT.  THE AMENDMENT WAS AGREED TO AND THE BILL, AS THUS AMENDED WAS CONSIDERED AS ORIGINAL TEXT FOR FURTHER AMENDMENT -- ALL PREVIOUSLY ADOPTED AMENDMENTS WERE NULLIFIED."
94,Senate,83,1975-03-20,,,77,20,0.375,-0.881,0.186,0.078,-31.561,HR2166,,,,TO AMEND H.R. 2166 TO ELIMINATE THE FOREIGN TAX CREDIT FOR TAXES PAID IN CONNECTION WITH FOREIGN OIL-RELATED INCOME.
94,Senate,84,1975-03-20,,,30,67,0.089,0.094,-0.196,-0.021,-25.792,HR2166,,,,"TO TABLE SEN. HOLLINGS AMENDMENT ADDING A NEW TITLE TO H.R. 2166, DEALING WITH OIL DEPLETION ALLOWANCES, FOREIGN TAX CREDIT AND TAXATION OF CONTROLLED FOREIGN CORPORATIONS."
94,Senate,85,1975-03-20,,,45,51,0.223,-0.77,-0.163,-0.348,-41.721,HR2166,,,,TO AMEND SEN. HOLLINGS AMENDMENT TO H.R. 2166 SO AS TO RETAIN PERCENTAGE DEPLETION ALLOWANCES FOR PRODUCERS WITH AVERAGE DAILY PRODUCTION OF UP TO 3000 BARRELS OF OIL AND 18 MILLION CUBIC FEET OF GAS.
94,Senate,86,1975-03-20,,,45,50,0.154,-0.529,-0.141,-0.341,-42.027,HR2166,,,,"TO AMEND SEN. HOLLINGS AMENDMENT TO H.R. 2166 BY REPEALING OIL DEPLETION ALLOWANCE EXCEPT FOR FIRST 300 BBLS OR 18 MILLION CUBIC FEET OF GAS PRODUCED DAILY BY INDEPENDENT PRODUCERS (I.E., THOSE OWNING NO RETAIL OUTLETS)."
94,Senate,87,1975-03-20,,,55,41,-0.02,-0.406,0.186,0.078,-33.469,HR2166,,,,"TO TABLE BARTLETT AMENDMENT TO HOLLINGS AMENDMENT TO H.R. 2166.  THE BARTLETT AMENDMENT WAS DESIGNED TO GIVE CREDIT ON THE SO-CALLED ""PLOWBACK"" TO INDEPENDENT OPERATORS WHO WOULD BE USING USED EQUIPMENT."
94,Senate,88,1975-03-20,,,48,47,-0.079,-0.205,-0.131,-0.183,-44.929,HR2166,,,,TO AMEND HOLLINGS AMENDMENT TO H.R. 2166 BY PROVIDING TO RETAIN PERCENTAGE DEPLETION ALLOWANCES FOR PRODUCERS WITH AVERAGE DAILY PRODUCTION OF UP TO 2000 BBLS OF OIL OR 12 MILLION CUBIC FEET OF NATURAL GAS.
