congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
110,Senate,19,2007-01-18,1,19,96,2,0.0,0.0,0.0,0.0,0.0,S1,Bill Passed,A bill to provide greater transparency in the legislative process.,On Passage of the Bill,
110,Senate,20,2007-01-23,1,20,99,0,0.0,0.0,0.0,0.0,0.0,HR2,Amendment Agreed to,In the nature of a substitute.,On the Amendment,
110,Senate,21,2007-01-23,1,21,98,0,0.0,0.0,0.0,0.0,0.0,HR2,Amendment Agreed to,To express the sense of the Senate that increasing personal savings is a necessary step toward ensuring the economic security of all the people of the United States upon retirement.,On the Amendment,
110,Senate,22,2007-01-24,1,22,50,48,-0.323,-0.946,-0.611,1.171,-7.841,HR2,Cloture Motion Rejected,To provide Congress a second look at wasteful spending by establishing enhance rescission authority under fast-track procedures.,On the Cloture Motion,
110,Senate,23,2007-01-24,1,23,54,44,0.178,-0.268,0.726,-0.305,-5.151,HR2,Cloture Motion Rejected,A bill to amend the Fair Labor Standards Act of 1938 to provide for an increase in the Federal minimum wage.,On the Cloture Motion,
110,Senate,24,2007-01-24,1,24,28,69,0.329,-0.325,-0.335,0.286,-22.394,HR2,Amendment Rejected,To afford States the rights and flexibility to determine minimum wage.,On the Amendment,
110,Senate,25,2007-01-25,1,25,18,76,0.454,-0.082,-0.223,-0.188,-24.528,HR2,Motion Rejected,To increase the Federal minimum wage by an amount that is based on applicable State minimum wages.,On the Motion,
110,Senate,26,2007-01-25,1,26,47,48,-0.046,0.064,-0.741,-0.034,-1.193,HR2,Motion Rejected,To improve access to affordable health care.,On the Motion,
110,Senate,27,2007-01-25,1,27,93,0,0.0,0.0,0.0,0.0,0.0,HR2,Amendment Agreed to,"To express the sense of the Senate that Congress should repeal the 1993 tax increase on Social Security benefits and eliminate wasteful spending, such as spending on unnecessary tax loopholes, in order to fully offset the cost of such repeal and avoid forcing taxpayers to pay substantially more interest to foreign creditors.",On the Amendment,
110,Senate,28,2007-01-25,1,28,42,51,-0.121,0.993,-0.377,-0.369,-12.411,HR2,Motion Rejected,To amend the Internal Revenue Code of 1986 to repeal the 1993 income tax increase on Social Security benefits.,On the Motion,
110,Senate,29,2007-01-25,1,29,90,0,0.0,0.0,0.0,0.0,0.0,HR2,Amendment Agreed to,"To express the sense of the Senate that Congress should make permanent the tax incentives to make education more affordable and more accessible for American families and eliminate wasteful spending, such as spending on unnecessary tax loopholes, in order to fully offset the cost of such incentives and avoid forcing taxpayers to pay substantially more interest to foreign creditors.",On the Amendment,
110,Senate,30,2007-01-25,1,30,43,50,0.027,0.019,-0.671,-0.802,-3.569,HR2,Motion Rejected,To make permanent certain education-related tax incentives.,On the Motion,
110,Senate,31,2007-01-25,1,31,94,0,0.0,0.0,0.0,0.0,0.0,HR2,Amendment Agreed to,To prohibit employers who unlawfully employ aliens from receiving government contracts.,On the Amendment,
110,Senate,32,2007-01-25,1,32,50,42,0.126,-0.117,0.344,-0.116,-7.411,HR2,Motion to Table Agreed to,"To extend through December 31, 2008, the depreciation treatment of leasehold, restaurant, and retail space improvements, and for other purposes.",On the Motion to Table,
110,Senate,33,2007-01-26,1,33,82,0,0.0,0.0,0.0,0.0,0.0,PN178,Nomination Confirmed,"Lt. Gen. David H. Petraeus, in the Army, to be General",On the Nomination,
110,Senate,34,2007-01-30,1,34,87,10,0.538,-0.066,0.341,-0.208,-16.829,HR2,Motion Agreed to,In the nature of a substitute.,On the Motion,
110,Senate,35,2007-01-30,1,35,98,0,0.0,0.0,0.0,0.0,0.0,PN31,Nomination Confirmed,"Lisa Godbey Wood, of Georgia, to be United States District Judge for the Southern District of Georgia",On the Nomination,
110,Senate,36,2007-01-30,1,36,98,0,0.0,0.0,0.0,0.0,0.0,PN17,Nomination Confirmed,"Philip S. Gutierrez, of California, to be United States District Judge for the Central District of California",On the Nomination,
110,Senate,37,2007-01-31,1,37,49,48,-0.158,0.987,0.734,0.457,-6.988,HR2,Motion to Table Agreed to,"To extend through December 31, 2012, the increased expensing for small businesses.",On the Motion to Table,
110,Senate,38,2007-01-31,1,38,46,50,-0.169,0.986,-0.4,-0.378,-12.237,HR2,Motion Rejected,"To extend through December 31, 2008, the depreciation treatment of leasehold, restaurant, and retail space improvements.",On the Motion,
110,Senate,39,2007-01-31,1,39,88,8,0.554,-0.263,0.305,-0.162,-14.463,HR2,Motion Agreed to,A bill to amend the Fair Labor Standards Act of 1938 to provide for an increase in the Federal minimum wage.,On the Motion,
110,Senate,40,2007-02-01,1,40,98,0,0.0,0.0,0.0,0.0,0.0,PN24,Nomination Confirmed,"Lawrence Joseph O'Neill, of California, to be United States District Judge for the Eastern District of California",On the Nomination,
110,Senate,41,2007-02-01,1,41,100,0,0.0,0.0,0.0,0.0,0.0,PN16,Nomination Confirmed,"Gregory Kent Frizzell, of Oklahoma, to be United States District Judge for the Northern District of Oklahoma",On the Nomination,
110,Senate,42,2007-02-01,1,42,95,3,0.677,-0.108,0.431,-0.047,-4.521,HR2,Bill Passed,A bill to amend the Fair Labor Standards Act of 1938 to provide for an increase in the Federal minimum wage.,On Passage of the Bill,
110,Senate,43,2007-02-01,1,43,0,97,0.0,0.0,0.0,0.0,0.0,SCONRES2,Motion Rejected,A concurrent resolution expressing the bipartisan resolution on Iraq.,On the Motion,
110,Senate,44,2007-02-05,1,44,49,48,-0.001,-0.416,0.247,-0.062,-13.211,S470,Cloture Motion Rejected,A bill to express the sense of Congress on Iraq.,On the Cloture Motion,
110,Senate,45,2007-02-08,1,45,84,14,0.728,0.123,0.144,-0.229,-36.204,PN177,Nomination Confirmed,"Gen. George W. Casey, Jr., in the Army, to be General",On the Nomination,
110,Senate,46,2007-02-13,1,46,71,26,0.055,-0.586,0.142,-0.595,-32.827,HJRES20,Motion Agreed to,"A joint resolution making further continuing appropriations for the fiscal year 2007, and for other purposes.",On the Motion,
110,Senate,47,2007-02-14,1,47,97,0,0.0,0.0,0.0,0.0,0.0,PN15,Nomination Confirmed,"Nora Barry Fischer, of Pennsylvania, to be United States District Judge for the Western District of Pennsylvania",On the Nomination,
110,Senate,48,2007-02-14,1,48,81,15,0.609,0.512,0.221,-0.196,-30.678,HJRES20,Joint Resolution Passed,"A joint resolution making further continuing appropriations for the fiscal year 2007, and for other purposes.",On the Joint Resolution,
110,Senate,49,2007-02-15,1,49,95,0,0.0,0.0,0.0,0.0,0.0,PN183,Nomination Confirmed,"Norman Randy Smith, of Idaho, to be United States Circuit Judge for the Ninth Circuit",On the Nomination,
110,Senate,50,2007-02-15,1,50,94,0,0.0,0.0,0.0,0.0,0.0,PN18,Nomination Confirmed,"Marcia Morales Howard, of Florida, to be United States District Judge for the Middle District of Florida",On the Nomination,
110,Senate,51,2007-02-17,1,51,56,35,0.317,0.948,0.358,-0.219,-13.235,S574,Cloture Motion Rejected,A bill to express the sense of Congress on Iraq.,On the Cloture Motion,
110,Senate,52,2007-02-17,1,52,47,33,-0.159,-0.987,0.245,-0.272,-15.165,HCONRES67,Bill Passed,A concurrent resolution providing for a conditional adjournment of the House of Representatives and a conditional recess or adjournment of the Senate.,On Passage of the Bill,
110,Senate,53,2007-02-27,1,53,97,0,0.0,0.0,0.0,0.0,0.0,S4,Cloture Motion Agreed to,"A bill to make the United States more secure by implementing unfinished recommendations of the 9/11 Commission to fight the war on terror more effectively, to improve homeland security, and for other purposes.",On the Cloture Motion,
110,Senate,54,2007-02-28,1,54,58,37,0.265,0.469,0.332,-0.077,-16.457,S4,Amendment Agreed to,To specify the criminal offenses that disqualify an applicant from the receipt of a transportation security card.,On the Amendment,
110,Senate,55,2007-02-28,1,55,94,2,0.0,0.0,0.0,0.0,0.0,S4,Amendment Agreed to,To specify the criminal offenses that disqualify an applicant from the receipt of a transportation security card.,On the Amendment,
110,Senate,56,2007-03-01,1,56,58,38,-0.085,-0.604,-0.185,-0.16,-30.912,S4,Motion to Table Agreed to,To strengthen the security of cargo containers.,On the Motion to Table,
110,Senate,57,2007-03-02,1,57,82,0,0.0,0.0,0.0,0.0,0.0,S4,Amendment Agreed to,"To expand the reporting requirement on cross border interoperability, and to prevent lengthy delays in the accessing frequencies and channels for public safety communication users and others.",On the Amendment,
110,Senate,58,2007-03-02,1,58,82,1,0.0,0.0,0.0,0.0,0.0,S4,Amendment Agreed to,To create a Rural Policing Institute as part of the Federal Law Enforcement Training Center.,On the Amendment,
110,Senate,59,2007-03-05,1,59,88,1,0.0,0.0,0.0,0.0,0.0,PN104,Nomination Confirmed,"Carl Joseph Artman, of Colorado, to be an Assistant Secretary of the Interior",On the Nomination,
110,Senate,60,2007-03-06,1,60,51,47,0.064,0.061,0.722,-0.165,-1.787,S4,Motion to Table Agreed to,To strike the provision that revises the personnel management practices of the Transportation Security Administration.,On the Motion to Table,
110,Senate,61,2007-03-06,1,61,56,43,-0.643,0.502,-0.045,-0.13,-65.931,S4,Motion to Table Agreed to,"To improve the allocation of grants through the Department of Homeland Security, and for other purposes.",On the Motion to Table,
110,Senate,62,2007-03-06,1,62,58,41,-0.127,-0.259,-0.047,-0.163,-61.277,S4,Motion to Table Agreed to,To require consideration of high-risk qualifying criteria in allocating funds under the State Homeland Security Grant Program.,On the Motion to Table,
110,Senate,63,2007-03-06,1,63,49,50,-0.98,0.197,-0.041,-0.562,-67.324,S4,Amendment Rejected,To increase the minimum allocation for States under the State Homeland Security Grant Program.,On the Amendment,
110,Senate,64,2007-03-07,1,64,51,49,0.067,0.209,0.724,-0.159,-1.805,S4,Amendment Agreed to,To provide appeal rights and employee engagement mechanisms for passenger and property screeners.,On the Amendment,
110,Senate,65,2007-03-07,1,65,47,52,-0.078,-0.92,-0.333,0.37,-8.898,S4,Amendment Rejected,"To provide certain employment rights and an employee engagement mechanism for passenger and property screeners, and for other purposes.",On the Amendment,
110,Senate,66,2007-03-07,1,66,71,25,0.355,-0.289,0.2,-0.121,-29.544,S4,Motion to Table Agreed to,"To authorize funding for the Emergency Communications and Interoperability Grants program, to require the Secretary to examine the possibility of allowing commercial entities to develop public safety communications networks, and for other purposes.",On the Motion to Table,
110,Senate,67,2007-03-08,1,67,96,0,0.0,0.0,0.0,0.0,0.0,PN19,Nomination Confirmed,"John Alfred Jarvey, of Iowa, to be United States District Judge for the Southern District of Iowa",On the Nomination,
110,Senate,68,2007-03-09,1,68,46,49,0.004,1.0,-0.381,-0.006,-9.439,S4,Cloture Motion Rejected,"To prohibit the recruitment of persons to participate in terrorism, to clarify that the revocation of an alien's visa or other documentation is not subject to judicial review, to strengthen the Federal Government's ability to detain dangerous criminal aliens, including murderers, rapists, and child molesters, until they can be removed from the United States, to prohibit the rewarding of suicide bombings and allow adequate punishments for terrorists murders, kidnappings, and sexual assaults, and for other purposes.",On the Cloture Motion,
110,Senate,69,2007-03-09,1,69,69,26,0.365,0.268,0.329,-0.042,-19.918,S4,Cloture Motion Agreed to,In the nature of a substitute.,On the Cloture Motion,
110,Senate,70,2007-03-13,1,70,60,38,0.24,-0.84,0.175,0.041,-30.809,S4,Motion to Table Agreed to,"To provide that the provisions of the Act shall cease to have any force or effect on and after December, 31, 2012, to ensure congressional review and oversight of the Act.",On the Motion to Table,
110,Senate,71,2007-03-13,1,71,66,31,0.413,-0.78,0.126,0.067,-43.697,S4,Motion to Table Agreed to,To ensure the fiscal integrity of grants awarded by the Department of Homeland Security.,On the Motion to Table,
110,Senate,72,2007-03-13,1,72,73,25,-0.016,-1.0,-0.15,-0.309,-35.526,S4,Motion to Table Agreed to,"To require the Secretary of Homeland Security to develop regulations regarding the transportation of high hazard materials, and for other purposes.",On the Motion to Table,
110,Senate,73,2007-03-13,1,73,60,38,0.26,-0.254,0.733,-0.014,-8.895,S4,Bill Passed,"A bill to make the United States more secure by implementing unfinished recommendations of the 9/11 Commission to fight the war on terror more effectively, to improve homeland security, and for other purposes.",On Passage of the Bill,
110,Senate,74,2007-03-14,1,74,89,9,0.563,-0.034,0.271,0.082,-16.752,SJRES9,Cloture Motion Agreed to,A joint resolution to revise United States policy on Iraq.,On the Cloture Motion,
110,Senate,75,2007-03-15,1,75,48,51,-0.039,-0.015,0.293,0.046,-11.195,SJRES9,Joint Resolution Defeated,A joint resolution to revise United States policy on Iraq.,On the Joint Resolution,
110,Senate,76,2007-03-15,1,76,96,2,0.0,0.0,0.0,0.0,0.0,SRES107,Resolution Agreed to,A resolution expressing the sense of the Senate that no action should be taken to undermine the safety of the Armed Forces of the United States or impact their ability to complete their assigned or future missions.,On the Resolution,
110,Senate,77,2007-03-15,1,77,82,16,-0.381,0.599,-0.19,0.06,-31.251,SCONRES20,Concurrent Resolution Agreed to,A concurrent resolution expressing the sense of Congress that no funds should be cut off or reduced for American Troops in the field which would result in undermining their safety or their ability to complete their assigned mission.,On the Concurrent Resolution,
110,Senate,78,2007-03-15,1,78,96,0,0.0,0.0,0.0,0.0,0.0,PN8,Nomination Confirmed,"Thomas M. Hardiman, of Pennsylvania, to be United States Circuit Judge for the Third Circuit",On the Nomination,
110,Senate,79,2007-03-20,1,79,40,56,-0.014,1.0,-0.264,-0.206,-20.823,S214,Amendment Rejected,"To ensure that United States attorneys are promptly nominated by the President, and are appointed by and with the advice and consent of the Senate.",On the Amendment,
110,Senate,80,2007-03-20,1,80,47,50,0.062,0.073,-0.257,0.075,-11.733,S214,Amendment Rejected,To require appropriate qualifications for interim United States attorneys.,On the Amendment,
110,Senate,81,2007-03-20,1,81,94,2,0.0,0.0,0.0,0.0,0.0,S214,Bill Passed,"A bill to amend chapter 35 of title 28, United States Code, to preserve the independence of United States attorneys.",On Passage of the Bill,
110,Senate,82,2007-03-21,1,82,97,1,0.0,0.0,0.0,0.0,0.0,SCONRES21,Amendment Agreed to,To provide tax relief to middle class families and small businesses and to expand health insurance coverage for children.,On the Amendment,
110,Senate,83,2007-03-21,1,83,47,51,0.024,0.491,-0.685,-0.286,-5.087,SCONRES21,Amendment Rejected,"To protect families, family farms and small businesses by raising the death tax exemption to $5 million and reducing the maximum death tax rate to no more than 35%, to extend college tuition deduction, to extend the student loan interest deduction, to extend the teacher classroom deduction, to protect senior citizens from higher taxes on their retirement income, to maintain U.S. financial market competitiveness, and to promote economic growth by extending the lower tax rates on dividends and capital gains.",On the Amendment,
110,Senate,84,2007-03-21,1,84,63,35,-0.286,0.439,-0.279,-0.244,-24.993,SCONRES21,Amendment Agreed to,"To provide for a budget point of order against legislation that increases income taxes on taxpayers, including hard-working middle-income families, entrepreneurs, and college students.",On the Amendment,
110,Senate,85,2007-03-21,1,85,46,52,0.078,0.017,-0.682,-0.42,-5.147,SCONRES21,Amendment Rejected,To exclude the extension of tax relief provided in 2001 and 2003 from points of order provided in the resolution and other budget points of order.,On the Amendment,
110,Senate,86,2007-03-21,1,86,47,51,0.022,0.405,-0.74,-0.365,-4.636,SCONRES21,Amendment Rejected,"To ensure that our troops serving in harms way remain Americas top budget priority by ensuring full funding for the Department of Defense within the regular appropriations process, reducing reliance on supplemental appropriations bills, and by improving the integrity of the Congressional budget process.",On the Amendment,
110,Senate,87,2007-03-21,1,87,98,0,0.0,0.0,0.0,0.0,0.0,SCONRES21,Amendment Agreed to,To provide a point of order against any budget resolution that fails to achieve an on-budget balance within 5 years.,On the Amendment,
110,Senate,88,2007-03-21,1,88,97,1,0.0,0.0,0.0,0.0,0.0,SCONRES21,Amendment Agreed to,To provide additional funding resources in FY2008 for investments in innovation and education in order to improve the competitiveness of the United States.,On the Amendment,
110,Senate,89,2007-03-22,1,89,45,52,0.125,-0.511,-0.322,-0.185,-10.63,SCONRES21,Amendment Rejected,To establish a reserve fund for Social Security.,On the Amendment,
110,Senate,90,2007-03-22,1,90,33,64,0.313,-0.135,-0.727,-0.33,-10.436,SCONRES21,Amendment Rejected,To pay down the Federal debt and eliminate government waste by reducing spending on programs rated ineffective by the Program Assessment Rating Tool.,On the Amendment,
110,Senate,91,2007-03-22,1,91,38,59,0.165,0.33,-0.508,-0.444,-10.462,SCONRES21,Amendment Rejected,To provide a deficit-neutral reserve fund for the reauthorization of the State Children's Health Insurance Program (SCHIP) that will cover kids first.,On the Amendment,
110,Senate,92,2007-03-22,1,92,23,74,0.357,-0.494,-0.224,0.164,-27.818,SCONRES21,Amendment Rejected,"To provide reconciliation instructions of $33.8 billion to make provider payments more accurate, to improve Medicare Part B income relation provisions, expand those provisions to Medicare Part D and reduce the deficit.",On the Amendment,
110,Senate,93,2007-03-22,1,93,44,52,0.132,-0.257,-0.717,0.304,-3.913,SCONRES21,Amendment Rejected,To require wealthy Medicare beneficiaries to pay a greater share of their Medicare Part D premiums.,On the Amendment,
110,Senate,94,2007-03-22,1,94,38,58,-0.206,0.007,0.728,-0.105,-16.732,SCONRES21,Amendment Rejected,To restore the top marginal tax rate to pre-2001 levels on taxable income in excess of $1 million and use the increased revenue to increase funding for the Individuals with Disabilities Act.,On the Amendment,
110,Senate,95,2007-03-22,1,95,47,49,-0.087,0.518,-0.692,-0.531,-4.567,SCONRES21,Amendment Rejected,To establish a 60-vote point of order for legislation that creates unfunded mandates on small business concerns.,On the Amendment,
110,Senate,96,2007-03-22,1,96,29,67,0.34,-0.068,-0.253,0.138,-24.52,SCONRES21,Amendment Rejected,To strike the reserve funds.,On the Amendment,
110,Senate,97,2007-03-22,1,97,54,42,0.168,-0.1,0.278,-0.224,-13.741,SCONRES21,Amendment Agreed to,To create a deficit-neutral reserve fund for extending certain energy tax incentives.,On the Amendment,
110,Senate,98,2007-03-22,1,98,42,53,0.014,1.0,-0.273,-0.113,-17.541,SCONRES21,Amendment Rejected,"To provide budget levels to extend through 2012 the production tax credit for electricity produced from renewable resources, the Clean Renewable Energy Bonds, and energy tax provisions for energy efficient buildings and power plants.",On the Amendment,
110,Senate,99,2007-03-23,1,99,38,61,0.188,-0.429,-0.155,0.08,-33.002,SCONRES21,Amendment Rejected,To provide for true deficit reduction in appropriation bills.,On the Amendment,
110,Senate,100,2007-03-23,1,100,46,53,0.157,-0.037,-0.703,0.455,-4.372,SCONRES21,Amendment Rejected,To save families from the Alternative Minimum Tax (AMT) first by permitting a deduction for personal exemptions for purposes of computing the AMT.,On the Amendment,
110,Senate,101,2007-03-23,1,101,25,74,0.292,0.956,0.071,-0.287,-46.358,SCONRES21,Amendment Rejected,"To reform the estate tax to avoid subjecting thousands of families, family businesses, and family farms and ranches to the estate tax, and to promote continued economic growth and job creation.",On the Amendment,
110,Senate,102,2007-03-23,1,102,48,51,0.026,1.0,-0.746,-0.045,-4.513,SCONRES21,Amendment Rejected,"To reform the death tax by setting the exemption at $5 million per estate, indexed for inflation, and the top death tax rate at no more than 35% beginning in 2010; to avoid subjecting an estimated 119,200 families, family businesses, and family farms to the death tax each and every year; to promote continued economic growth and job creation; and to make the enhanced teacher deduction permanent.",On the Amendment,
110,Senate,103,2007-03-23,1,103,49,50,-0.002,-0.215,-0.654,0.761,-0.328,SCONRES21,Amendment Rejected,"To establish a reserve fund for protecting coverage choices, additional benefits, and lower cost-sharing for Medicare beneficiaries.",On the Amendment,
110,Senate,104,2007-03-23,1,104,39,60,0.252,-0.012,-0.745,-0.09,-7.901,SCONRES21,Motion Rejected,"To improve the economy, efficiency, and effectiveness of Federal programs and reduce the Federal debt by eliminating waste, fraud, and abuse.",On the Motion,
110,Senate,105,2007-03-23,1,105,59,40,0.231,-0.276,0.193,0.368,-27.469,SCONRES21,Amendment Agreed to,"To provide for the consideration of an increase in the tobacco products user fee rate, but only to the extent that such rate increase does not result in an increase of more than 61 cents per pack of cigarettes, with all revenue generated by such increase dedicated to the reauthorization and expansion of the State Children's Health Insurance Program.",On the Amendment,
110,Senate,106,2007-03-23,1,106,39,59,0.051,-0.956,-0.244,0.239,-21.357,SCONRES21,Amendment Rejected,To prevent the adding of extraneous earmarks to an emergency war supplemental.,On the Amendment,
110,Senate,107,2007-03-23,1,107,46,52,0.029,0.414,-0.678,-0.293,-5.133,SCONRES21,Amendment Rejected,"To extend the 35, 33, 28, and 25 percent income tax rate structure and protect nearly 28,000,000 families and individuals, including small business owners, from having their tax rates increase to 39.6, 36, 31, or 28 percent.",On the Amendment,
110,Senate,108,2007-03-23,1,108,44,53,-0.058,0.998,-0.457,-0.304,-8.587,SCONRES21,Amendment Rejected,"To amend the budget resolution for fiscal year 2008 in order to accommodate the full repeal of the Alternative Minimum Tax preventing 23 million families and individuals from being subject to the AMT in 2007, and millions of families and individuals in subsequent years.",On the Amendment,
110,Senate,109,2007-03-23,1,109,44,55,0.127,0.042,-0.387,-0.195,-8.904,SCONRES21,Amendment Rejected,To repeal the death tax.,On the Amendment,
110,Senate,110,2007-03-23,1,110,65,33,0.165,-0.986,0.202,-0.14,-29.056,SCONRES21,Amendment Agreed to,To increase funding for the COPS Program to $1.15 billion for FY 2008 to provide state and local law enforcement with critical resources necessary to prevent and respond to violent crime and acts of terrorism and is offset by an unallocated reduction to non-defense discretionary spending and/or reduction to administrative expenses.,On the Amendment,
110,Senate,111,2007-03-23,1,111,44,55,0.177,-0.233,-0.743,0.226,-3.7,SCONRES21,Amendment Rejected,To provide a deficit-neutral reserve fund for protecting State flexibility in Medicaid.,On the Amendment,
110,Senate,112,2007-03-23,1,112,44,55,0.177,-0.233,-0.743,0.226,-3.7,SCONRES21,Amendment Rejected,To provide a deficit-neutral reserve fund for the reauthorization of the State Children's Health Insurance Program (SCHIP) that eliminates enhanced Federal matching payments for coverage of nonpregnant adults and permits States to offer supplemental dental and mental health benefits for children enrolled in SCHIP.,On the Amendment,
110,Senate,113,2007-03-23,1,113,49,50,-0.084,0.49,-0.694,-0.533,-4.588,SCONRES21,Amendment Rejected,To repeal section 13203 of the Omnibus Budget Reconciliation Act of 1993 by restoring the Alternative Minimum Tax rates that had been in effect prior thereto.,On the Amendment,
110,Senate,114,2007-03-23,1,114,52,47,0.093,-0.18,0.725,-0.057,-3.07,SCONRES21,Resolution Agreed to,An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2008 and including the appropriate budgetary levels for fiscal years 2007 and 2009 through 2012.,On the Resolution,
110,Senate,115,2007-03-27,1,115,96,0,0.0,0.0,0.0,0.0,0.0,PN33,Nomination Confirmed,"George H. Wu, of California, to be United States District Judge for the Central District of California",On the Nomination,
110,Senate,116,2007-03-27,1,116,49,50,0.015,0.463,-0.249,-0.003,-15.132,HR1591,Amendment Rejected,"To strike language that would tie the hands of the Commander-in-Chief by imposing an arbitrary timetable for the withdrawal of U.S. forces from Iraq, thereby undermining the position of American Armed Forces and jeopardizing the successful conclusion of Operation Iraqi Freedom.",On the Amendment,
110,Senate,117,2007-03-28,1,117,97,0,0.0,0.0,0.0,0.0,0.0,HR1591,Cloture Motion Agreed to,"A bill making emergency supplemental appropriations for the fiscal year ending September 30, 2007, and for other purposes.",On the Cloture Motion,
110,Senate,118,2007-03-28,1,118,74,23,0.505,0.269,0.187,-0.241,-34.913,HR1591,Amendment Agreed to,To reauthorize the secure rural schools and community self-determination program and to provide funding for the payments in lieu of taxes program.,On the Amendment,
110,Senate,119,2007-03-28,1,119,8,89,0.423,-0.906,-0.173,0.277,-21.34,HR1591,Amendment Rejected,To reauthorize the secure rural schools and community self-determination program and to provide funding for the payments in lieu of taxes program.,On the Amendment,
110,Senate,120,2007-03-28,1,120,23,74,0.359,-0.291,-0.177,0.288,-30.151,HR1591,Amendment Rejected,To provide farm assistance in a fiscally responsible manner.,On the Amendment,
110,Senate,121,2007-03-28,1,121,45,51,-0.039,-0.448,-0.118,0.189,-41.453,HR1591,Amendment Rejected,To remove $100 million in funding for the Republican and Democrat party conventions in 2008.,On the Amendment,
110,Senate,122,2007-03-29,1,122,93,0,0.0,0.0,0.0,0.0,0.0,HR1591,Amendment Agreed to,"To provide additional funding for certain programs under the Adam Walsh Child Safety and Protection Act of 2006, by increasing funding for the United States Marshals Service to track down convicted sex offenders who have failed to register as a sex offender as required by law and by increasing funding for United States attorneys to prosecute child exploitation and child pornography cases as part of Project Safe Childhood.",On the Amendment,
110,Senate,123,2007-03-29,1,123,97,0,0.0,0.0,0.0,0.0,0.0,HR1591,Amendment Agreed to,To prohibit the use of funds to make payments to certain spinach growers and first handlers.,On the Amendment,
