congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
114,Senate,14009,46,0,MS,200,0,1,"COCHRAN, William Thad",C000567,1937,,0.287,0.051,-73.8516,0.83734,416,24,,0.329,0.102
114,Senate,29534,46,0,MS,200,0,1,"WICKER, Roger F.",W000437,1951,,0.376,0.348,-61.60913,0.86204,415,21,,0.406,0.184
114,Senate,29735,34,0,MO,200,0,1,"BLUNT, Roy",B000575,1950,,0.426,0.277,-83.50272,0.81492,408,34,,0.364,0.701
114,Senate,40701,34,0,MO,100,0,1,"McCASKILL, Claire",M001170,1953,,-0.143,0.023,-93.99411,0.79242,404,35,,-0.127,-0.113
114,Senate,21338,64,0,MT,200,0,1,"DAINES, Steve",D000618,1962,,0.552,-0.116,-102.71118,0.78306,420,44,,0.567,0.016
114,Senate,40702,64,0,MT,100,0,1,"TESTER, Jon",T000464,1956,,-0.217,0.133,-105.34652,0.77816,420,42,,-0.197,0.067
114,Senate,41302,35,0,NE,200,0,1,"FISCHER, Debra (Deb)",F000463,1951,,0.473,0.342,-64.68046,0.85727,420,22,,0.489,0.265
114,Senate,41503,35,0,NE,200,0,1,"SASSE, Benjamin Eric",S001197,1972,,0.797,-0.23,-95.57375,0.79561,418,48,,0.827,-0.38
114,Senate,15054,65,0,NV,100,0,1,"REID, Harry",R000146,1939,,-0.276,0.258,-68.81173,0.828,364,35,,-0.502,-0.121
114,Senate,20730,65,0,NV,200,0,1,"HELLER, Dean",H001041,1960,,0.463,-0.459,-176.93934,0.64812,408,83,,0.546,-0.731
114,Senate,40906,4,0,NH,100,0,1,"SHAHEEN, Jeanne",S001181,1947,,-0.239,-0.154,-49.49622,0.88883,420,20,,-0.266,-0.254
114,Senate,41106,4,0,NH,200,0,1,"AYOTTE, Kelly",A000368,1968,,0.351,-0.612,-126.06028,0.739,416,57,,0.276,-0.512
114,Senate,29373,12,0,NJ,100,0,1,"MENENDEZ, Robert",M000639,1954,,-0.365,-0.117,-73.70193,0.83728,415,30,,-0.36,-0.346
114,Senate,41308,12,0,NJ,100,0,1,"BOOKER, Cory Anthony",B001288,1969,,-0.609,-0.207,-40.95286,0.90625,416,17,,-0.516,-0.43
114,Senate,20930,66,0,NM,100,0,1,"HEINRICH, Martin",H001046,1971,,-0.324,-0.025,-48.00219,0.89151,418,21,,-0.321,-0.087
114,Senate,29924,66,0,NM,100,0,1,"UDALL, Thomas (Tom)",U000039,1948,,-0.453,0.162,-48.40153,0.89066,418,22,,-0.395,-0.099
114,Senate,14858,13,0,NY,100,0,1,"SCHUMER, Charles Ellis (Chuck)",S000148,1950,,-0.358,-0.4,-43.72606,0.9009,419,14,,-0.369,-0.489
114,Senate,20735,13,0,NY,100,0,1,"GILLIBRAND, Kirsten",G000555,1966,,-0.473,-0.417,-46.32667,0.89533,419,19,,-0.544,-0.291
114,Senate,29548,47,0,NC,200,0,1,"BURR, Richard M.",B001135,1955,,0.45,-0.055,-92.04358,0.80193,417,40,,0.381,0.067
114,Senate,41504,47,0,NC,200,0,1,"TILLIS, Thomas Roland (Thom)",T000476,1960,,0.43,0.065,-77.5474,0.83067,418,35,,0.443,-0.064
114,Senate,41107,36,0,ND,200,0,1,"HOEVEN, John",H001061,1957,,0.341,0.324,-66.04429,0.85353,417,27,,0.375,0.297
114,Senate,41303,36,0,ND,100,0,1,"HEITKAMP, Mary Kathryn (Heidi)",H001069,1955,,-0.122,0.399,-109.15039,0.77066,419,42,,-0.119,0.448
114,Senate,29386,24,0,OH,200,0,1,"PORTMAN, Robert Jones (Rob)",P000449,1955,,0.373,-0.239,-137.26202,0.71895,416,64,,0.325,-0.163
114,Senate,29389,24,0,OH,100,0,1,"BROWN, Sherrod",B000944,1952,,-0.431,-0.118,-40.81996,0.90501,409,19,,-0.589,-0.07
114,Senate,15424,53,0,OK,200,0,1,"INHOFE, James Mountain",I000024,1934,,0.556,0.045,-61.46906,0.86077,410,27,,0.521,0.253
114,Senate,21166,53,0,OK,200,0,1,"LANKFORD, James",L000575,1968,,0.59,0.17,-107.60423,0.77351,419,48,,0.624,-0.036
114,Senate,14871,72,0,OR,100,0,1,"WYDEN, Ronald Lee",W000779,1949,,-0.328,-0.462,-69.02661,0.84677,415,33,,-0.39,-0.878
114,Senate,40908,72,0,OR,100,0,1,"MERKLEY, Jeff",M001176,1956,,-0.444,-0.74,-44.74476,0.89802,416,20,,-0.607,-0.729
114,Senate,29935,14,0,PA,200,0,1,"TOOMEY, Patrick Joseph",T000461,1961,,0.648,-0.289,-83.79146,0.81101,400,33,,0.596,-0.311
114,Senate,40703,14,0,PA,100,0,1,"CASEY, Robert (Bob), Jr.",C001070,1960,,-0.312,0.195,-81.00153,0.82268,415,31,,-0.295,0.3
114,Senate,29142,5,0,RI,100,0,1,"REED, John F. (Jack)",R000122,1949,,-0.37,-0.189,-39.75567,0.90969,420,14,,-0.437,-0.129
114,Senate,40704,5,0,RI,100,0,1,"WHITEHOUSE, Sheldon",W000802,1955,,-0.359,-0.13,-46.27974,0.89543,419,22,,-0.42,0.023
114,Senate,21173,48,0,SC,200,0,1,"SCOTT, Tim",S001184,1965,,0.637,-0.011,-76.08035,0.83101,411,34,,0.634,0.028
114,Senate,29566,48,0,SC,200,0,1,"GRAHAM, Lindsey O.",G000359,1955,,0.406,-0.168,-85.03746,0.76727,321,40,,0.321,-0.208
114,Senate,29754,37,0,SD,200,0,1,"THUNE, John",T000250,1961,,0.41,0.136,-69.67112,0.84681,419,37,,0.429,0.079
114,Senate,41505,37,0,SD,200,0,1,"ROUNDS, Marion Michael (Mike)",R000605,1954,,0.405,0.113,-69.15517,0.84684,416,26,,0.386,0.004
114,Senate,40304,54,0,TN,200,0,1,"ALEXANDER, Lamar",A000360,1940,,0.324,-0.176,-104.99449,0.77504,412,40,,0.307,-0.185
114,Senate,40705,54,0,TN,200,0,1,"CORKER, Robert (Bob)",C001071,1952,,0.395,-0.344,-121.13923,0.74419,410,50,,0.513,-0.483
114,Senate,40305,49,0,TX,200,0,1,"CORNYN, John",C001056,1952,,0.494,0.0,-70.32845,0.84342,413,30,,0.463,-0.073
114,Senate,41304,49,0,TX,200,0,1,"CRUZ, Rafael Edward (Ted)",C001098,1970,,0.819,-0.274,-111.55827,0.69283,304,49,,0.876,-0.483
114,Senate,14503,67,0,UT,200,0,1,"HATCH, Orrin Grant",H000338,1934,,0.382,-0.004,-77.95758,0.82911,416,28,,0.381,-0.041
114,Senate,41110,67,0,UT,200,0,1,"LEE, Mike",L000577,1971,,0.914,-0.405,-147.8152,0.6832,388,71,,0.919,-0.395
114,Senate,14307,6,0,VT,100,0,1,"LEAHY, Patrick Joseph",L000174,1940,,-0.361,-0.129,-47.58827,0.89141,414,23,,-0.525,-0.142
114,Senate,29147,6,0,VT,328,0,1,"SANDERS, Bernard",S000033,1941,,-0.527,-0.374,-68.70356,0.80404,315,29,,-0.861,-0.508
114,Senate,40909,40,0,VA,100,0,1,"WARNER, Mark",W000805,1954,,-0.201,-0.034,-75.39286,0.82257,386,40,,-0.17,-0.125
114,Senate,41305,40,0,VA,100,0,1,"KAINE, Timothy Michael (Tim)",K000384,1958,,-0.241,-0.06,-71.27193,0.84044,410,36,,-0.208,-0.214
114,Senate,39310,73,0,WA,100,0,1,"CANTWELL, Maria E.",C000127,1958,,-0.302,-0.409,-45.67639,0.89695,420,23,,-0.287,-0.61
114,Senate,49308,73,0,WA,100,0,1,"MURRAY, Patty",M001111,1950,,-0.351,-0.293,-47.97108,0.89059,414,27,,-0.295,-0.552
114,Senate,20146,56,0,WV,200,0,1,"CAPITO, Shelley Moore",C001047,1953,,0.263,0.058,-86.46163,0.81314,418,32,,0.308,0.126
114,Senate,40915,56,0,WV,100,0,1,"MANCHIN, Joe, III",M001183,1947,,-0.056,0.447,-163.60977,0.67291,413,67,,-0.085,0.634
114,Senate,29940,25,0,WI,100,0,1,"BALDWIN, Tammy",B001230,1962,,-0.497,-0.163,-47.45323,0.89317,420,24,,-0.461,-0.032
114,Senate,41111,25,0,WI,200,0,1,"JOHNSON, Ron",J000293,1955,,0.606,-0.275,-81.26418,0.8206,411,34,,0.487,-0.256
114,Senate,40707,68,0,WY,200,0,1,"BARRASSO, John A.",B001261,1952,,0.541,0.244,-76.72658,0.83267,419,28,,0.477,0.198
114,Senate,49706,68,0,WY,200,0,1,"ENZI, Michael B.",E000285,1944,,0.545,0.196,-88.63015,0.80258,403,36,,0.5,0.117
